Time, Capacity %, Current mA, Voltage mV, Temperature °C
0:00,29,419,3775,29.3
0:01,29,173,3772,29.3
0:07,29,659,3803,29.3
0:13,29,159,3782,29.3
0:19,29,661,3810,29.4
0:25,29,849,3814,29.4
0:31,29,844,3815,29.5
0:38,29,906,3821,29.6
0:43,29,974,3823,29.7
0:49,29,972,3824,29.7
0:55,29,979,3825,29.7
1:01,29,966,3826,29.8
1:07,29,980,3827,29.8
1:13,29,977,3828,29.8
1:19,29,975,3829,29.8
1:31,29,978,3830,29.8
1:37,30,979,3831,29.8
1:49,30,974,3832,29.8
1:55,30,978,3833,29.8
2:08,30,970,3833,29.7
2:13,30,970,3834,29.7
2:19,30,978,3835,29.7
2:31,30,976,3836,29.7
2:43,30,978,3837,29.7
2:55,30,978,3838,29.7
3:08,30,978,3839,29.7
3:14,30,975,3840,29.7
3:33,30,969,3841,29.7
3:50,30,970,3842,29.7
3:56,30,975,3843,29.7
4:08,31,954,3843,29.7
4:14,31,972,3844,29.7
4:27,31,822,3845,29.7
4:44,31,971,3846,29.7
5:02,31,970,3847,29.7
5:09,31,973,3848,29.7
5:26,31,975,3849,29.7
5:38,31,734,3841,29.7
5:44,31,731,3840,29.7
5:50,31,754,3841,29.7
5:56,31,733,3840,29.8
6:02,31,739,3841,29.8
6:14,31,852,3845,29.9
6:20,31,857,3846,29.9
6:32,31,855,3845,30.0
6:38,31,840,3844,30.0
6:44,31,922,3847,30.0
6:50,32,969,3851,30.0
6:57,32,974,3852,30.0
7:02,32,973,3852,30.1
7:14,32,969,3853,30.1
7:26,32,966,3853,30.0
7:32,32,972,3854,30.1
7:38,32,972,3854,30.0
8:02,32,967,3855,30.0
8:21,32,974,3856,30.0
8:44,32,968,3857,30.0
9:14,32,966,3858,30.0
9:20,33,966,3858,30.0
9:50,33,964,3859,30.0
10:14,33,966,3860,30.0
10:38,33,969,3861,30.0
11:26,33,968,3862,30.0
11:44,33,961,3861,30.0
11:50,34,971,3863,30.0
12:27,34,966,3864,30.0
13:08,34,937,3865,30.0
13:38,34,971,3866,30.0
14:08,34,965,3867,30.0
14:20,35,967,3867,30.0
15:02,35,965,3868,30.0
15:32,35,966,3869,30.0
15:44,35,918,3868,30.0
15:50,35,966,3869,30.0
16:08,35,963,3870,30.0
16:21,35,966,3870,30.1
16:33,35,965,3870,30.0
16:38,35,892,3870,30.1
16:44,35,963,3870,30.0
16:50,35,962,3870,30.1
16:56,36,962,3871,30.0
17:03,36,962,3871,30.1
17:26,36,965,3872,30.1
17:38,36,720,3868,30.1
17:44,36,748,3864,30.1
18:02,36,966,3871,30.1
18:08,36,963,3871,30.2
18:14,36,964,3872,30.2
18:32,36,966,3873,30.2
19:02,36,964,3874,30.2
19:14,36,963,3873,30.2
19:20,36,968,3874,30.2
19:26,37,966,3874,30.2
19:32,37,963,3875,30.2
20:20,37,962,3876,30.2
20:50,37,965,3877,30.2
21:08,37,718,3867,30.2
21:21,37,880,3876,30.2
21:28,37,498,3877,30.3
21:51,37,964,3877,30.4
21:57,37,968,3878,30.4
22:03,38,960,3878,30.4
22:27,38,963,3879,30.4
22:57,38,964,3880,30.4
23:33,38,962,3881,30.4
24:03,38,965,3881,30.3
24:15,38,965,3882,30.4
24:22,38,963,3882,30.3
24:33,39,963,3883,30.3
25:15,39,962,3884,30.3
25:21,39,964,3884,30.4
25:27,39,960,3884,30.3
25:46,39,959,3885,30.3
25:51,39,961,3884,30.3
25:58,39,963,3885,30.3
26:21,39,961,3886,30.3
26:51,39,962,3887,30.4
26:57,39,958,3887,30.3
27:03,39,959,3886,30.3
27:09,40,961,3887,30.3
27:34,40,959,3888,30.3
28:15,40,961,3889,30.3
28:45,40,961,3890,30.3
29:15,40,958,3891,30.3
29:39,41,959,3891,30.3
29:45,41,962,3892,30.3
30:15,41,926,3890,30.3
30:21,41,959,3892,30.3
30:27,41,957,3893,30.3
30:51,41,960,3894,30.3
30:57,41,965,3893,30.3
31:03,41,964,3894,30.3
31:21,41,961,3895,30.3
31:57,41,964,3896,30.3
32:10,42,959,3896,30.3
32:28,42,711,3891,30.3
32:34,42,551,3882,30.3
32:40,42,669,3884,30.3
32:46,42,730,3890,30.4
32:58,42,696,3884,30.5
33:04,42,781,3889,30.5
33:10,42,633,3878,30.5
33:16,42,418,3882,30.5
33:28,42,761,3889,30.6
33:34,42,680,3884,30.6
33:40,42,618,3882,30.6
33:46,42,726,3890,30.7
33:52,42,849,3891,30.7
33:58,42,804,3890,30.7
34:05,42,720,3891,30.7
34:11,42,962,3896,30.7
34:17,42,961,3897,30.7
34:30,42,963,3898,30.7
34:47,42,960,3899,30.6
35:05,42,952,3899,30.5
35:12,43,956,3900,30.5
35:29,43,955,3901,30.5
35:35,43,963,3901,30.4
35:53,43,958,3902,30.4
35:59,43,957,3902,30.3
36:23,43,961,3903,30.3
36:29,43,956,3902,30.2
36:36,43,958,3903,30.2
36:47,43,957,3904,30.2
37:05,43,959,3904,30.1
37:11,43,958,3905,30.1
37:42,44,961,3906,30.1
37:53,44,958,3906,30.0
38:11,44,961,3907,30.0
38:29,44,957,3908,30.0
38:41,44,955,3907,30.0
38:47,44,960,3908,29.9
39:11,44,954,3909,29.9
39:29,44,954,3910,29.9
39:42,44,958,3910,29.8
40:00,44,956,3911,29.8
40:12,45,958,3911,29.8
40:30,45,956,3912,29.8
40:42,45,956,3911,29.8
40:48,45,961,3912,29.8
40:54,45,960,3913,29.8
41:06,45,958,3913,29.7
41:18,45,960,3914,29.7
41:54,45,959,3915,29.7
42:12,45,960,3916,29.7
42:36,45,959,3917,29.7
42:42,46,960,3917,29.7
43:01,46,959,3917,29.6
43:06,46,959,3918,29.6
43:36,46,955,3919,29.6
43:55,46,959,3920,29.6
44:30,46,952,3921,29.5
44:48,46,956,3922,29.5
45:19,47,960,3923,29.5
45:48,47,960,3924,29.5
46:12,47,957,3925,29.5
46:42,47,957,3926,29.5
47:07,47,957,3927,29.5
47:30,47,954,3928,29.5
47:36,47,946,3928,29.4
47:48,48,959,3928,29.4
48:01,48,956,3929,29.4
48:18,48,957,3930,29.4
48:48,48,955,3931,29.4
49:12,48,957,3932,29.4
49:37,48,956,3933,29.4
50:00,48,955,3934,29.4
50:18,49,954,3934,29.4
50:36,49,947,3935,29.4
50:54,49,956,3936,29.4
51:18,49,958,3937,29.4
51:48,49,956,3938,29.4
52:06,49,955,3939,29.4
52:30,49,955,3940,29.4
52:48,50,949,3940,29.4
53:06,50,947,3941,29.4
53:19,50,954,3941,29.3
53:24,50,954,3942,29.3
53:36,50,952,3942,29.4
53:42,50,954,3942,29.3
53:48,50,954,3943,29.4
54:00,50,950,3943,29.3
54:12,50,955,3944,29.3
54:36,50,954,3945,29.3
55:00,50,951,3946,29.3
55:24,51,951,3946,29.3
55:30,51,952,3947,29.3
55:42,51,953,3948,29.3
56:06,51,953,3949,29.3
56:36,51,922,3947,29.3
56:43,51,950,3950,29.3
57:00,51,952,3951,29.3
57:18,51,954,3952,29.3
57:49,51,889,3953,29.3
57:54,52,951,3953,29.3
58:06,52,951,3954,29.3
58:30,52,950,3955,29.3
58:54,52,951,3956,29.3
59:18,52,949,3957,29.3
59:36,52,951,3958,29.3
1:00:06,52,948,3959,29.3
1:00:24,52,950,3960,29.3
1:00:30,53,950,3960,29.3
1:00:54,53,945,3961,29.3
1:01:12,53,950,3962,29.3
1:01:30,53,950,3963,29.3
1:01:48,53,949,3964,29.3
1:02:12,53,950,3965,29.3
1:02:30,53,949,3966,29.3
1:02:54,53,948,3967,29.3
1:03:00,54,943,3967,29.3
1:03:18,54,926,3968,29.3
1:03:37,54,945,3969,29.3
1:03:55,54,789,3959,29.3
1:04:01,54,593,3942,29.3
