Time, Capacity %, Current mA, Voltage mV, Temperature °C
0:00,35,-63,3837,30.4
0:06,35,693,3834,30.4
0:13,36,917,3842,30.5
0:18,36,917,3846,30.5
0:24,36,918,3847,30.5
0:30,36,919,3848,30.6
0:36,36,911,3849,30.6
0:42,36,903,3850,30.6
0:48,36,917,3852,30.6
1:06,36,905,3854,30.6
1:24,36,916,3855,30.6
1:42,36,900,3857,30.6
1:54,36,916,3858,30.6
2:00,36,904,3857,30.5
2:06,36,916,3858,30.5
2:12,36,911,3859,30.5
2:18,36,908,3857,30.5
2:24,36,912,3859,30.5
2:36,36,910,3860,30.5
2:54,37,915,3861,30.5
3:06,37,912,3862,30.5
3:12,37,829,3860,30.5
3:18,37,895,3861,30.5
3:24,37,796,3862,30.5
3:30,37,908,3863,30.5
3:48,37,915,3864,30.5
4:18,37,847,3865,30.5
4:24,37,907,3864,30.5
4:30,37,910,3865,30.5
4:36,37,912,3866,30.5
5:00,37,905,3867,30.5
5:06,37,898,3866,30.5
5:13,37,548,3855,30.5
5:19,37,425,3847,30.5
5:25,37,449,3849,30.5
5:31,37,495,3851,30.6
5:37,37,482,3849,30.6
5:43,37,397,3846,30.7
5:49,38,449,3847,30.8
5:55,38,677,3856,30.9
6:01,38,814,3861,30.9
6:07,38,789,3864,31.0
6:13,38,911,3866,31.0
6:19,38,915,3867,31.1
6:37,38,902,3868,31.1
6:43,38,912,3869,31.1
7:01,38,905,3870,31.1
7:07,38,906,3869,31.1
7:13,38,914,3870,31.1
7:25,38,852,3869,31.0
7:31,38,911,3871,31.0
8:01,38,905,3872,31.0
8:19,38,912,3873,31.0
8:25,38,903,3872,31.0
8:31,38,809,3873,30.9
8:37,39,907,3873,30.9
9:01,39,907,3874,30.9
9:25,39,899,3873,30.9
9:31,39,907,3875,30.9
9:37,39,887,3874,30.9
9:43,39,894,3875,30.9
10:01,39,964,3877,30.9
10:07,39,967,3878,30.9
10:13,39,878,3875,30.9
10:25,39,877,3876,30.9
10:31,39,864,3875,30.9
10:37,39,960,3878,30.9
10:43,39,881,3876,30.9
10:49,39,947,3878,30.9
10:55,39,950,3879,30.9
11:08,39,608,3868,30.9
11:14,39,880,3876,30.9
11:21,40,951,3879,30.9
11:27,40,872,3877,30.9
11:39,40,965,3879,30.9
11:45,40,957,3881,30.9
11:57,40,874,3878,30.9
12:15,40,882,3879,30.9
12:27,40,889,3880,30.9
12:33,40,885,3879,30.8
12:39,40,886,3880,30.8
13:03,40,885,3881,30.8
13:21,40,860,3880,30.8
13:27,40,889,3881,30.8
13:51,40,886,3882,30.8
14:03,41,883,3882,30.8
14:15,41,878,3883,30.8
14:39,41,885,3884,30.8
14:45,41,882,3883,30.8
14:51,41,890,3884,30.8
15:15,41,868,3883,30.8
15:21,41,863,3884,30.8
15:33,41,885,3885,30.8
15:51,41,889,3886,30.8
16:09,41,879,3887,30.8
16:15,41,883,3886,30.8
16:27,41,887,3887,30.8
16:39,41,853,3886,30.9
16:45,42,864,3887,30.9
17:03,42,873,3888,30.9
17:15,42,878,3889,30.9
17:21,42,854,3887,30.9
17:27,42,864,3888,30.9
17:51,42,886,3889,30.9
18:09,42,885,3890,30.9
18:45,42,860,3891,30.9
18:51,42,872,3890,30.9
18:57,42,873,3891,30.9
19:09,42,886,3892,30.9
19:21,42,860,3891,30.9
19:27,42,877,3893,30.9
19:33,42,874,3892,30.9
19:39,43,868,3893,30.9
20:09,43,864,3892,30.9
20:15,43,877,3894,30.9
20:21,43,873,3893,31.0
20:27,43,881,3894,31.0
20:33,43,871,3893,31.0
20:39,43,875,3893,30.9
20:45,43,870,3893,31.0
20:51,43,876,3895,30.9
20:57,43,868,3894,31.0
21:09,43,869,3895,31.0
21:21,43,878,3896,31.0
21:27,43,867,3895,31.0
21:33,43,868,3896,31.0
21:45,43,871,3895,31.0
21:51,43,872,3896,31.0
21:57,43,879,3897,31.0
22:21,44,961,3899,31.0
22:27,44,942,3900,31.0
22:33,44,869,3898,31.0
22:45,44,962,3901,31.0
22:51,44,962,3902,31.0
23:22,44,803,3894,31.0
23:29,44,919,3902,31.0
23:35,44,865,3900,31.0
23:41,44,962,3903,31.0
23:53,44,881,3901,31.0
24:05,44,935,3903,31.0
24:11,44,958,3904,31.0
24:17,44,958,3905,31.0
24:35,44,963,3906,31.0
24:41,44,877,3903,31.0
24:47,44,879,3903,30.9
24:53,44,941,3905,31.0
24:59,45,953,3906,31.0
25:05,45,957,3906,30.9
25:11,45,954,3907,31.0
25:17,45,951,3906,30.9
25:23,45,864,3905,30.9
25:29,45,880,3904,30.9
25:35,45,880,3905,30.9
25:41,45,957,3907,30.9
25:53,45,958,3908,30.9
26:05,45,957,3909,30.9
26:29,45,868,3906,30.9
26:41,45,954,3909,30.9
26:47,45,959,3910,30.9
26:59,45,831,3905,30.9
27:05,45,871,3908,30.9
