Time, Capacity %, Current mA, Voltage mV, Temperature °C
0:00,20,199,3783,22.3
0:06,20,1599,3820,22.3
0:13,20,1178,3829,22.4
0:19,20,1882,3842,22.5
0:25,20,1938,3848,22.5
0:31,20,1884,3849,22.6
0:37,20,1898,3852,22.7
0:43,20,1897,3854,22.8
0:49,20,1907,3856,22.9
0:55,20,1959,3861,23.0
1:01,20,1895,3860,23.0
1:07,21,1905,3861,23.1
1:13,21,1876,3861,23.2
1:19,21,1885,3863,23.2
1:25,21,1893,3867,23.3
1:31,21,1901,3865,23.3
1:37,21,1898,3867,23.4
1:43,21,1888,3866,23.4
1:49,21,1897,3868,23.5
1:55,21,1871,3869,23.5
2:07,21,1881,3870,23.6
2:13,21,1888,3871,23.6
2:19,22,1891,3872,23.6
2:25,22,1892,3873,23.7
2:31,22,1890,3874,23.7
2:37,22,1893,3874,23.8
2:43,22,1894,3875,23.8
3:01,22,1877,3877,23.9
3:07,22,1891,3878,23.9
3:13,22,1888,3879,23.9
3:19,22,1890,3880,24.0
3:31,22,1888,3881,24.0
3:37,23,1871,3881,24.1
3:43,23,1874,3882,24.1
3:49,23,1889,3884,24.1
4:01,23,1879,3884,24.2
4:07,23,1883,3885,24.2
4:13,23,1877,3886,24.3
4:19,23,1887,3887,24.3
4:37,23,1867,3888,24.4
4:49,23,1879,3890,24.4
4:55,24,1768,3882,24.4
5:01,24,1882,3891,24.5
5:13,24,1870,3892,24.5
5:19,24,1866,3892,24.6
5:25,24,1869,3893,24.6
5:31,24,1876,3894,24.6
5:43,24,1875,3894,24.7
5:49,24,1877,3896,24.7
6:01,24,1862,3895,24.7
6:07,24,1868,3897,24.8
6:13,25,1864,3897,24.8
6:19,25,1880,3898,24.8
6:25,25,1879,3899,24.8
6:31,25,1873,3898,24.9
6:37,25,1864,3899,24.9
6:43,25,1872,3900,24.9
6:49,25,1856,3899,24.9
6:55,25,1862,3900,24.9
7:01,25,1859,3901,25.0
7:07,25,1880,3902,25.0
7:19,25,1878,3903,25.0
7:25,25,1706,3903,25.1
7:31,26,1597,3896,25.1
7:37,26,1854,3902,25.1
7:43,26,1849,3903,25.1
7:49,26,1862,3904,25.2
7:55,26,1871,3905,25.2
8:07,26,1875,3906,25.2
8:13,26,1869,3905,25.3
8:19,26,1875,3906,25.3
8:31,26,1855,3907,25.4
8:38,26,775,3881,25.4
8:44,26,1101,3877,25.4
8:50,26,1209,3873,25.4
8:56,27,1068,3864,25.5
9:02,27,1068,3858,25.6
9:09,27,1246,3881,25.7
9:15,27,1425,3882,25.7
9:21,27,1427,3883,25.8
9:27,27,1437,3884,25.9
9:39,27,1431,3885,25.9
9:45,27,1431,3884,25.9
9:57,27,1425,3885,26.0
10:09,27,1436,3886,26.0
10:39,27,1420,3885,26.0
10:45,28,1407,3886,26.0
10:51,28,1387,3887,26.0
11:09,28,1436,3888,26.0
11:21,28,1431,3887,26.0
11:27,28,1440,3888,26.0
11:45,28,1431,3889,26.0
12:09,28,1439,3890,26.1
12:21,29,1415,3889,26.0
12:27,29,1420,3889,26.1
12:34,29,1103,3890,26.1
12:40,29,1439,3891,26.1
12:58,29,1436,3892,26.1
13:04,29,1435,3891,26.1
13:22,29,1425,3892,26.1
13:34,29,1435,3893,26.1
13:58,29,1417,3892,26.1
14:04,30,1421,3893,26.1
14:10,30,1238,3885,26.1
14:16,30,1262,3878,26.1
14:22,30,1341,3888,26.1
14:28,30,1290,3887,26.2
14:34,30,1307,3888,26.2
14:40,30,1310,3889,26.2
14:46,30,1390,3890,26.2
14:52,30,1423,3893,26.3
14:58,30,1435,3894,26.3
15:04,30,1434,3895,26.3
15:28,30,1434,3896,26.3
15:34,30,1411,3894,26.3
15:40,30,1416,3895,26.3
15:46,30,1411,3896,26.3
15:52,31,1424,3895,26.3
15:58,31,1435,3897,26.4
16:04,31,1436,3897,26.3
16:22,31,1414,3897,26.4
16:28,31,1415,3896,26.4
16:34,31,1426,3897,26.4
16:40,31,1426,3898,26.4
16:46,31,1418,3896,26.4
16:52,31,1429,3898,26.4
16:58,31,1427,3897,26.4
17:04,31,1422,3898,26.4
17:16,31,1419,3897,26.4
17:22,31,1430,3899,26.4
17:34,32,1423,3899,26.4
17:46,32,1420,3900,26.4
18:10,32,1419,3901,26.4
18:22,32,1429,3901,26.5
18:28,32,1428,3901,26.4
18:34,32,1424,3901,26.5
18:40,32,1425,3902,26.5
18:52,32,1371,3901,26.5
18:58,32,1419,3902,26.5
19:10,32,1362,3894,26.5
19:16,33,1427,3903,26.5
19:28,33,1413,3902,26.5
19:46,33,1426,3904,26.5
20:04,33,1417,3902,26.5
20:10,33,1424,3905,26.5
20:16,33,1412,3904,26.5
20:34,33,1419,3905,26.5
20:46,33,1422,3904,26.5
20:52,33,1314,3903,26.5
20:58,34,1420,3905,26.6
21:04,34,1402,3905,26.5
21:10,34,1416,3906,26.6
21:22,34,1426,3907,26.5
21:28,34,1425,3907,26.6
21:34,34,1416,3906,26.6
21:40,34,1425,3907,26.6
21:46,34,1396,3904,26.6
21:52,34,1409,3907,26.6
22:04,34,1419,3908,26.6
22:22,34,1425,3909,26.6
22:34,34,1418,3908,26.6
22:40,35,1409,3909,26.6
22:58,35,1423,3910,26.6
23:16,35,1423,3911,26.6
