Time, Capacity %, Current mA, Voltage mV, Temperature °C
28:50,37,848,3884,26.5
28:56,37,860,3885,26.4
29:02,38,877,3886,26.5
29:08,38,880,3887,26.4
29:26,38,856,3886,26.4
29:38,38,870,3887,26.4
29:50,38,877,3888,26.4
29:56,38,862,3887,26.4
30:02,38,881,3888,26.4
30:20,38,863,3887,26.4
30:26,38,862,3888,26.4
30:32,38,875,3889,26.4
30:56,38,852,3888,26.4
31:02,38,875,3889,26.4
31:08,38,859,3888,26.4
31:26,38,870,3889,26.4
31:32,38,874,3890,26.4
31:38,38,862,3889,26.4
31:44,39,865,3890,26.4
32:14,39,876,3891,26.4
32:45,39,840,3890,26.4
32:51,39,860,3891,26.4
33:03,39,872,3892,26.4
33:33,39,866,3893,26.4
33:39,39,856,3892,26.4
33:51,39,879,3893,26.4
33:57,39,874,3894,26.4
34:15,39,830,3893,26.4
34:33,39,869,3894,26.4
34:39,40,869,3894,26.4
34:45,40,876,3895,26.4
34:51,40,845,3893,26.4
34:57,40,851,3894,26.4
35:09,40,853,3895,26.4
35:15,40,843,3894,26.4
35:21,40,810,3887,26.4
35:27,40,860,3895,26.4
35:33,40,851,3893,26.4
35:39,40,869,3894,26.4
35:45,40,850,3895,26.4
35:57,40,932,3898,26.4
36:03,40,949,3899,26.4
36:09,40,868,3896,26.4
36:15,40,875,3897,26.4
36:33,40,877,3898,26.4
36:40,40,293,3875,26.4
36:45,40,601,3885,26.4
36:57,40,677,3888,26.5
37:15,40,678,3887,26.6
37:21,40,671,3888,26.6
37:33,40,596,3885,26.6
37:39,41,621,3884,26.6
37:45,41,582,3882,26.7
37:51,41,601,3884,26.7
37:57,41,595,3883,26.8
38:04,41,907,3898,26.8
38:15,41,851,3896,26.9
38:21,41,859,3897,26.9
38:27,41,874,3898,26.9
38:33,41,944,3901,26.9
38:39,41,946,3902,26.9
38:45,41,858,3896,26.9
38:51,41,870,3899,26.8
39:03,41,927,3902,26.8
39:16,41,344,3881,26.8
39:21,41,570,3887,26.8
39:27,41,573,3890,26.8
39:33,41,527,3887,26.8
39:39,41,527,3890,26.8
39:45,41,621,3889,26.9
39:51,41,568,3884,26.9
39:57,41,634,3889,26.9
40:03,41,383,3884,26.9
40:09,41,321,3868,27.0
40:15,41,476,3880,27.0
40:21,41,596,3890,27.1
40:27,41,645,3889,27.1
40:33,41,329,3880,27.2
40:39,41,210,3870,27.2
40:45,41,490,3881,27.3
40:51,41,536,3883,27.4
41:03,41,730,3890,27.5
41:09,41,716,3891,27.5
41:15,41,739,3890,27.6
41:21,41,684,3892,27.6
