Time, Capacity %, Current mA, Voltage mV, Temperature °C
0:00,28,84,3772,32.4
0:05,28,1354,3812,32.4
0:12,28,1596,3828,32.4
0:17,28,1465,3823,32.4
0:24,28,1430,3811,32.4
0:31,28,1423,3843,32.5
0:37,28,1843,3846,32.5
0:43,29,1845,3848,32.5
0:49,29,1859,3851,32.5
0:55,29,1869,3853,32.6
1:01,29,1925,3856,32.6
1:07,29,1939,3858,32.6
1:13,29,1953,3861,32.6
1:19,29,1966,3862,32.5
1:25,29,1867,3861,32.5
1:30,29,1883,3862,32.5
1:37,29,1891,3863,32.5
1:43,29,1887,3864,32.5
1:49,29,1882,3866,32.4
1:55,29,1965,3869,32.4
2:01,30,1874,3867,32.4
2:07,30,1890,3869,32.4
2:19,30,1858,3869,32.3
2:25,30,1874,3871,32.3
2:31,30,1883,3872,32.3
2:37,30,1961,3876,32.3
2:43,30,1876,3874,32.2
2:49,30,1881,3875,32.2
2:55,30,1949,3878,32.2
3:06,30,1948,3880,32.2
3:13,31,1868,3878,32.1
3:18,31,1886,3879,32.1
3:25,31,1883,3880,32.1
3:37,31,1877,3881,32.0
3:43,31,1871,3882,32.0
4:00,31,1866,3884,32.0
4:07,31,1876,3884,31.9
4:13,31,1874,3885,31.9
4:31,31,1866,3887,31.9
4:37,32,1861,3886,31.9
4:42,32,1855,3887,31.8
5:01,32,1877,3886,31.8
5:07,32,1877,3889,31.8
5:19,32,1848,3890,31.8
5:31,32,1587,3882,31.7
5:37,32,1581,3881,31.7
5:43,32,1638,3883,31.8
5:49,32,1628,3882,31.8
5:55,33,1627,3884,31.8
6:01,33,1631,3883,31.8
6:07,33,1578,3883,31.9
6:18,33,1637,3885,31.9
6:25,33,1629,3885,32.0
6:30,33,1630,3886,32.0
6:37,33,1738,3889,32.0
6:43,33,1722,3889,32.1
6:49,33,1724,3890,32.1
7:01,33,1729,3891,32.1
7:25,34,1741,3892,32.1
7:31,34,1755,3894,32.1
7:37,34,1713,3893,32.2
7:43,34,1703,3891,32.2
7:49,34,1728,3894,32.2
8:06,34,1737,3895,32.2
8:13,34,1679,3894,32.2
8:19,34,1738,3895,32.2
8:31,34,1713,3896,32.2
8:43,34,1723,3897,32.2
8:48,35,1724,3896,32.3
8:55,35,1732,3897,32.3
9:01,35,1024,3887,32.3
9:08,35,1230,3881,32.3
9:14,35,1211,3879,32.3
9:19,35,1209,3878,32.3
9:26,35,1235,3879,32.3
9:31,35,1251,3880,32.3
9:43,35,1245,3879,32.3
9:50,35,1248,3877,32.3
9:56,35,1269,3880,32.3
10:02,35,1222,3879,32.3
10:13,35,1222,3880,32.3
10:32,35,1246,3881,32.3
10:38,35,1253,3880,32.2
10:44,36,1247,3881,32.2
10:50,36,1237,3880,32.3
10:55,36,1241,3881,32.3
11:20,36,1230,3882,32.3
11:26,36,1247,3881,32.2
11:32,36,1231,3883,32.3
11:38,36,1248,3882,32.3
11:44,36,1231,3883,32.2
11:49,36,1256,3883,32.3
12:01,36,1250,3883,32.2
12:14,36,1242,3884,32.3
12:20,36,1247,3884,32.2
12:31,36,1218,3883,32.3
12:38,37,1247,3884,32.3
12:43,37,1247,3884,32.2
12:50,37,1254,3885,32.2
12:56,37,1045,3877,32.3
13:02,37,1252,3885,32.3
13:08,37,1255,3884,32.3
13:20,37,1234,3885,32.3
13:32,37,1250,3886,32.3
13:50,37,1315,3889,32.3
13:56,37,1289,3888,32.3
14:02,37,1294,3890,32.3
14:15,37,1098,3883,32.3
14:20,37,882,3875,32.3
14:27,37,850,3862,32.3
14:33,37,820,3880,32.3
14:39,37,873,3875,32.4
14:45,38,958,3866,32.4
14:50,38,1051,3871,32.4
14:57,38,643,3865,32.5
15:02,38,1187,3884,32.5
15:09,38,906,3885,32.5
15:15,38,756,3875,32.6
15:21,38,819,3871,32.6
15:27,38,805,3873,32.6
15:34,38,1241,3887,32.6
15:40,38,1263,3886,32.7
15:46,38,1265,3887,32.7
15:52,38,1294,3890,32.7
15:58,38,1343,3893,32.7
16:04,38,1289,3891,32.7
16:15,38,1319,3894,32.7
16:22,38,1271,3891,32.6
16:27,38,1261,3892,32.6
16:34,38,1351,3893,32.6
16:40,38,1288,3892,32.6
16:46,38,1347,3895,32.6
16:52,39,1275,3894,32.5
17:04,39,1279,3893,32.5
17:09,39,1338,3896,32.5
17:16,39,1334,3896,32.4
17:21,39,1380,3897,32.4
17:28,39,1292,3896,32.4
17:47,39,921,3873,32.4
17:52,39,1286,3895,32.3
18:05,39,1274,3896,32.3
18:18,39,1364,3899,32.3
18:23,39,1252,3895,32.3
18:30,39,1279,3897,32.2
18:35,39,1287,3898,32.2
18:48,40,1275,3897,32.2
18:54,40,1154,3893,32.2
19:00,40,1281,3897,32.1
19:06,40,1279,3899,32.1
19:24,40,1282,3900,32.1
19:48,40,1285,3901,32.1
19:54,40,1283,3902,32.1
20:06,40,1286,3902,32.0
20:18,40,1287,3903,32.0
20:24,40,1260,3902,32.0
20:36,40,1271,3903,32.0
20:48,41,1286,3904,32.0
21:00,41,1259,3902,32.0
21:05,41,1272,3905,32.0
21:12,41,1265,3904,32.0
21:18,41,1256,3905,32.0
21:30,41,1255,3904,32.0
21:35,41,1273,3906,31.9
21:42,41,1274,3905,31.9
21:47,41,1273,3906,31.9
22:00,41,1277,3907,31.9
22:06,41,1246,3905,31.9
22:12,41,1247,3906,31.9
22:18,41,1268,3907,31.9
22:24,41,1277,3908,31.9
22:29,41,1268,3907,31.9
22:36,41,1282,3908,31.9
22:41,42,1276,3908,31.9
22:48,42,1249,3907,31.9
23:00,42,1278,3908,31.9
23:18,42,1268,3909,31.9
23:30,42,1276,3911,31.9
23:54,42,1283,3912,31.9
24:12,42,1274,3913,31.9
24:36,42,1271,3914,31.9
24:42,43,1265,3914,31.9
24:59,43,1272,3915,31.9
25:24,43,1292,3917,31.9
25:30,43,1278,3917,31.8
25:36,43,1272,3916,31.8
25:41,43,1288,3917,31.9
25:48,43,1271,3918,31.8
25:54,43,1272,3917,31.8
26:00,43,1289,3919,31.8
26:06,43,1232,3917,31.8
26:12,43,1258,3918,31.8
26:18,43,1258,3917,31.8
26:23,43,1190,3918,31.8
26:30,43,1261,3917,31.8
26:35,44,1276,3918,31.8
26:54,44,1262,3920,31.8
27:17,44,1265,3921,31.8
27:24,44,1293,3922,31.8
27:37,44,654,3907,31.8
27:43,44,993,3904,31.8
27:49,44,556,3897,31.9
27:55,44,1245,3917,31.9
28:07,44,831,3908,32.0
28:13,44,701,3900,32.0
28:19,44,663,3896,32.1
28:25,44,511,3895,32.1
28:32,44,917,3908,32.2
28:38,44,1407,3925,32.2
28:43,44,1487,3929,32.3
28:50,45,1411,3928,32.3
29:02,45,1439,3928,32.2
29:08,45,1461,3931,32.2
29:14,45,1448,3932,32.2
29:20,45,1477,3933,32.2
29:26,45,1490,3934,32.1
29:32,45,1486,3935,32.1
29:38,45,1483,3935,32.0
29:45,45,1002,3923,32.0
