Time, Capacity %, Current mA, Voltage mV, Temperature °C
1:13:09,39,860,3886,31.9
1:13:15,39,693,3879,31.9
1:13:27,39,794,3882,31.9
1:13:33,39,811,3884,32.0
1:13:39,39,629,3886,32.0
1:13:45,39,757,3882,32.0
1:13:51,39,762,3883,32.0
1:13:57,39,648,3880,32.0
1:14:03,39,765,3883,32.1
1:14:09,39,635,3882,32.1
1:14:15,39,802,3884,32.1
1:14:21,39,851,3886,32.1
1:14:27,39,695,3875,32.2
1:14:33,39,726,3881,32.2
1:14:39,39,734,3887,32.2
1:14:45,39,771,3884,32.2
1:14:51,39,864,3887,32.3
1:14:57,39,696,3882,32.3
1:15:03,39,681,3880,32.3
1:15:09,39,873,3888,32.3
1:15:15,39,620,3884,32.3
1:15:21,39,782,3885,32.3
1:15:33,39,751,3882,32.3
1:15:39,39,643,3880,32.4
1:15:45,39,655,3883,32.4
1:15:51,39,583,3878,32.4
1:16:03,39,683,3883,32.4
1:16:09,40,673,3880,32.5
1:16:15,40,667,3879,32.5
1:16:21,40,599,3878,32.5
1:16:27,40,685,3879,32.6
1:16:33,40,871,3888,32.6
1:16:45,40,862,3889,32.6
1:16:51,40,867,3890,32.6
1:17:21,40,860,3891,32.6
1:17:27,40,876,3891,32.5
1:17:51,40,737,3888,32.5
1:17:57,40,868,3891,32.5
1:18:03,40,867,3892,32.5
1:18:15,40,850,3891,32.5
1:18:21,40,865,3892,32.5
1:18:27,40,860,3893,32.5
1:18:33,40,859,3892,32.4
1:18:39,40,871,3893,32.4
1:18:57,40,872,3894,32.4
1:19:03,41,871,3894,32.3
1:19:15,41,842,3893,32.3
1:19:21,41,865,3894,32.3
1:19:27,41,865,3895,32.2
1:19:33,41,865,3894,32.2
1:19:45,41,863,3896,32.2
1:19:51,41,866,3895,32.1
1:20:09,41,874,3896,32.1
1:20:21,41,881,3896,32.0
1:20:27,41,877,3897,32.0
1:20:39,41,861,3896,32.0
1:20:45,41,864,3897,32.0
1:20:51,41,867,3897,31.9
1:21:09,41,863,3898,31.9
1:21:15,41,855,3897,31.9
1:21:27,41,870,3898,31.8
1:21:39,41,876,3899,31.8
1:21:51,42,861,3899,31.8
1:22:09,42,816,3898,31.8
1:22:15,42,864,3900,31.7
1:22:21,42,845,3899,31.7
1:22:27,42,870,3900,31.7
1:22:45,42,855,3901,31.7
1:22:57,42,854,3900,31.7
1:23:03,42,855,3901,31.7
1:23:09,42,835,3900,31.7
1:23:15,42,866,3901,31.6
1:23:39,42,870,3902,31.6
1:23:57,42,873,3903,31.6
1:24:21,42,869,3904,31.6
1:24:39,43,853,3905,31.6
1:24:45,43,860,3904,31.6
1:24:51,43,869,3905,31.6
1:25:03,43,865,3904,31.5
1:25:09,43,866,3905,31.5
1:25:21,43,820,3902,31.5
1:25:28,43,848,3905,31.5
1:25:57,43,857,3906,31.5
1:26:33,43,860,3907,31.5
1:26:45,43,859,3908,31.5
1:26:51,43,945,3911,31.5
1:27:09,43,850,3909,31.4
1:27:21,43,943,3911,31.4
1:27:27,44,876,3910,31.4
1:27:57,44,857,3910,31.3
1:28:03,44,873,3911,31.3
1:28:21,44,876,3914,31.3
1:28:27,44,854,3910,31.3
1:28:33,44,859,3912,31.3
1:28:39,44,946,3914,31.3
1:28:45,44,936,3915,31.3
1:28:51,44,849,3912,31.3
1:29:03,44,853,3911,31.3
1:29:09,44,938,3914,31.3
1:29:15,44,939,3916,31.3
1:29:21,44,938,3915,31.3
1:29:27,44,941,3916,31.3
1:29:33,44,935,3917,31.3
1:29:57,44,942,3918,31.3
1:30:09,44,942,3917,31.3
1:30:15,45,942,3918,31.2
1:30:21,45,920,3916,31.2
1:30:27,45,944,3918,31.2
1:30:33,45,836,3915,31.2
1:30:39,45,851,3916,31.2
1:30:52,45,809,3917,31.2
1:30:58,45,858,3916,31.2
1:31:04,45,860,3917,31.2
1:31:22,45,845,3916,31.2
1:31:28,45,858,3917,31.2
1:31:34,45,841,3911,31.2
1:31:40,45,865,3918,31.2
1:31:46,45,857,3917,31.2
1:31:52,45,855,3918,31.2
1:31:58,45,832,3916,31.2
1:32:04,45,850,3917,31.2
1:32:10,45,855,3918,31.3
1:32:34,45,849,3919,31.3
1:32:40,45,836,3918,31.3
1:32:46,45,849,3920,31.3
1:32:58,46,818,3920,31.3
1:33:16,46,776,3916,31.3
1:33:22,46,811,3920,31.3
1:33:34,46,862,3921,31.3
1:33:40,46,855,3922,31.3
1:33:46,46,861,3921,31.3
1:34:16,46,857,3922,31.3
1:34:34,46,858,3923,31.3
1:34:52,46,852,3924,31.3
1:35:22,46,848,3925,31.3
1:35:52,47,863,3926,31.3
1:36:22,47,853,3927,31.3
1:36:28,47,859,3927,31.2
1:36:34,47,859,3927,31.3
1:36:52,47,854,3928,31.2
1:37:04,47,852,3929,31.2
1:37:10,47,805,3926,31.2
1:37:16,47,838,3928,31.2
1:37:52,47,860,3929,31.2
1:37:58,47,838,3930,31.2
1:38:16,47,848,3929,31.2
1:38:22,47,856,3930,31.2
1:38:28,47,855,3931,31.2
1:38:40,48,849,3931,31.2
1:38:46,48,841,3932,31.2
1:38:52,48,855,3931,31.2
1:38:58,48,859,3932,31.2
1:39:22,48,855,3933,31.2
1:39:28,48,859,3932,31.2
1:39:34,48,856,3933,31.2
1:39:40,48,857,3934,31.2
1:39:52,48,850,3933,31.2
1:40:04,48,854,3934,31.2
1:40:16,48,856,3934,31.3
1:40:28,48,730,3931,31.2
1:40:34,48,854,3934,31.3
1:40:46,48,831,3935,31.3
1:40:58,48,848,3936,31.3
1:41:10,48,844,3934,31.3
1:41:16,48,841,3937,31.3
1:41:28,48,934,3939,31.3
1:41:34,49,933,3940,31.3
1:41:40,49,853,3937,31.3
1:41:46,49,930,3940,31.3
1:41:52,49,937,3941,31.3
1:42:04,49,940,3942,31.3
1:42:10,49,821,3939,31.3
1:42:16,49,845,3940,31.3
1:42:28,49,857,3939,31.3
1:42:34,49,856,3940,31.3
1:42:52,49,934,3943,31.3
1:43:10,49,921,3944,31.3
1:43:16,49,849,3942,31.3
1:43:28,49,855,3943,31.3
1:43:34,49,854,3942,31.3
1:43:46,49,935,3945,31.3
1:43:52,49,938,3946,31.3
1:43:58,49,854,3943,31.3
1:44:16,50,859,3943,31.3
1:44:22,50,860,3944,31.3
1:44:28,50,856,3943,31.3
1:44:34,50,849,3944,31.3
1:44:40,50,929,3947,31.3
1:44:46,50,854,3945,31.3
1:44:58,50,934,3947,31.3
1:45:04,50,938,3949,31.3
1:45:16,50,859,3946,31.3
1:45:28,50,940,3949,31.3
1:45:34,50,853,3947,31.3
1:45:52,50,847,3947,31.2
1:45:58,50,854,3946,31.3
1:46:04,50,840,3945,31.3
1:46:10,50,853,3948,31.3
1:46:22,50,849,3947,31.3
1:46:28,50,853,3948,31.3
1:46:40,50,856,3949,31.3
1:46:46,50,852,3948,31.3
1:46:52,50,851,3949,31.3
1:47:04,50,803,3950,31.3
1:47:10,51,840,3949,31.3
1:47:16,51,852,3950,31.3
1:47:22,51,843,3951,31.3
1:47:34,51,851,3950,31.3
1:47:40,51,844,3951,31.3
1:47:58,51,848,3952,31.3
1:48:22,51,857,3953,31.3
1:48:40,51,846,3953,31.4
1:48:46,51,856,3954,31.3
1:48:52,51,856,3954,31.4
1:49:10,51,853,3955,31.4
1:49:40,51,851,3956,31.4
1:49:52,51,849,3955,31.4
1:49:58,51,854,3956,31.4
1:50:04,52,846,3956,31.4
1:50:16,52,850,3957,31.4
1:50:28,52,844,3958,31.5
1:50:34,52,859,3958,31.4
1:50:40,52,859,3958,31.5
1:51:10,52,844,3959,31.5
1:51:16,52,856,3958,31.5
1:51:22,52,858,3960,31.5
1:51:40,52,821,3961,31.5
1:51:46,52,847,3960,31.5
1:51:52,52,848,3961,31.5
1:52:16,52,843,3962,31.5
1:52:28,52,844,3961,31.5
1:52:34,52,852,3963,31.5
1:52:40,52,852,3963,31.6
1:52:46,52,841,3962,31.6
1:52:52,53,844,3963,31.6
1:53:04,53,850,3964,31.6
1:53:16,53,833,3962,31.6
1:53:22,53,849,3964,31.6
1:53:34,53,848,3965,31.6
1:53:52,53,853,3966,31.6
1:54:10,53,849,3967,31.6
1:54:16,53,831,3966,31.6
1:54:28,53,854,3967,31.6
1:54:40,53,851,3968,31.6
1:54:46,53,845,3966,31.6
1:54:52,53,850,3967,31.6
1:54:58,53,848,3968,31.6
1:55:04,53,846,3967,31.6
1:55:10,53,847,3968,31.6
1:55:16,53,851,3969,31.6
1:55:28,53,845,3970,31.6
1:55:34,53,832,3969,31.6
1:55:40,53,849,3970,31.6
1:55:46,54,824,3970,31.6
1:55:52,54,845,3971,31.6
1:56:04,54,837,3969,31.6
1:56:10,54,841,3971,31.6
1:56:16,54,784,3971,31.7
1:56:22,54,845,3972,31.7
1:56:40,54,848,3973,31.7
1:56:46,54,836,3971,31.7
1:56:52,54,843,3973,31.7
1:57:16,54,844,3972,31.7
1:57:22,54,851,3975,31.7
1:57:40,54,855,3976,31.7
1:57:46,54,848,3975,31.7
1:57:52,54,853,3976,31.7
1:58:16,54,841,3975,31.7
1:58:22,54,846,3977,31.7
1:58:34,55,846,3978,31.7
1:58:46,55,824,3978,31.8
1:58:52,55,851,3979,31.8
1:58:58,55,839,3978,31.7
1:59:04,55,839,3979,31.8
1:59:22,55,846,3980,31.8
1:59:40,55,848,3981,31.8
1:59:46,55,829,3980,31.8
1:59:52,55,845,3981,31.8
2:00:04,55,840,3982,31.8
2:00:16,55,835,3981,31.8
2:00:22,55,824,3982,31.8
2:00:28,55,842,3983,31.8
2:00:34,55,840,3981,31.8
2:00:40,55,850,3984,31.8
2:01:04,55,850,3985,31.8
2:01:10,55,801,3984,31.8
2:01:16,55,840,3985,31.8
2:01:28,55,845,3986,31.9
2:01:34,56,842,3986,31.8
2:01:40,56,847,3986,31.9
2:01:46,56,848,3987,31.9
2:01:52,56,830,3986,31.9
2:01:58,56,845,3987,31.9
2:02:10,56,848,3988,31.9
2:02:22,56,840,3989,31.9
2:02:40,56,837,3990,31.9
2:03:04,56,829,3991,31.9
2:03:16,56,840,3992,31.9
2:03:34,56,846,3993,31.9
2:03:52,56,847,3994,31.9
2:04:22,57,842,3994,31.9
2:04:28,57,838,3995,31.9
2:04:40,57,839,3996,32.0
2:04:46,57,848,3996,31.9
2:04:52,57,840,3997,32.0
2:04:58,57,843,3997,31.9
2:05:10,57,844,3997,32.0
2:05:16,57,835,3998,32.0
2:05:34,57,843,3999,32.0
2:05:40,57,836,3998,32.0
2:05:46,57,829,3996,32.0
2:05:52,57,843,4000,32.0
2:05:58,57,752,3996,32.0
2:06:04,57,840,3999,32.0
2:06:10,57,834,4001,32.0
2:06:22,57,832,4002,32.0
2:06:34,57,839,4001,32.0
2:06:40,57,847,4003,32.0
2:06:46,57,824,4002,32.0
2:06:52,57,847,4004,32.0
2:07:10,57,841,4005,32.0
2:07:22,58,907,4007,32.0
2:07:28,58,841,4006,32.0
2:07:34,58,919,4008,32.0
2:07:40,58,826,4009,32.0
2:07:46,58,820,4008,32.0
2:07:58,58,925,4011,32.0
2:08:10,58,924,4012,31.9
2:08:28,58,755,4007,31.9
2:08:34,58,828,4011,31.9
2:08:46,58,847,4012,31.9
2:09:16,58,832,4013,31.9
2:09:28,58,836,4012,31.9
2:09:34,58,843,4014,31.9
2:09:46,58,842,4015,31.9
2:09:52,58,920,4018,31.9
2:09:58,58,835,4015,31.9
2:10:04,58,835,4016,31.9
2:10:10,59,920,4019,31.9
2:10:16,59,837,4017,31.9
2:10:22,59,918,4020,31.9
2:10:34,59,819,4018,31.9
2:10:40,59,834,4019,31.9
2:10:58,59,840,4020,31.9
2:11:16,59,836,4021,31.9
2:11:28,59,839,4022,31.9
2:11:52,59,829,4023,31.9
2:12:16,59,836,4024,31.9
2:12:28,59,831,4025,31.9
2:12:40,59,840,4026,31.9
2:12:58,59,814,4027,31.9
2:13:10,60,837,4028,31.9
2:13:40,60,845,4030,31.9
2:14:04,60,836,4031,31.9
2:14:22,60,835,4032,31.9
2:14:28,60,835,4033,31.9
2:14:34,60,833,4032,31.9
2:14:46,60,832,4034,31.9
2:14:58,60,837,4032,31.9
2:15:04,60,817,4034,31.9
2:15:10,60,838,4035,31.9
2:15:16,60,829,4034,31.9
2:15:28,60,837,4035,31.9
2:15:40,60,835,4036,31.9
2:15:46,60,836,4037,31.9
2:15:58,61,820,4037,31.9
2:16:04,61,842,4038,31.9
2:16:28,61,837,4039,31.9
2:16:46,61,828,4040,31.9
2:17:04,61,822,4041,31.9
2:17:28,61,836,4043,31.9
2:17:34,61,834,4042,31.9
2:17:40,61,832,4043,32.0
2:17:46,61,835,4043,31.9
2:18:04,61,834,4044,31.9
2:18:22,61,836,4044,32.0
2:18:28,61,837,4044,31.9
2:18:34,61,834,4045,31.9
2:18:40,61,822,4045,32.0
2:18:46,61,833,4045,31.9
2:18:52,61,838,4046,32.0
2:18:58,62,840,4046,31.9
2:19:04,62,840,4047,32.0
2:19:28,62,836,4048,31.9
2:19:34,62,839,4049,32.0
2:20:04,62,829,4050,31.9
2:20:10,62,836,4050,32.0
2:20:22,62,841,4051,32.0
2:20:34,62,836,4052,32.0
2:20:46,62,824,4051,32.0
2:20:52,62,836,4053,32.0
2:20:58,62,832,4052,32.0
2:21:04,62,837,4053,32.0
2:21:22,62,917,4056,32.0
2:21:28,62,827,4054,32.0
2:21:34,62,829,4055,32.0
2:21:40,62,915,4057,32.0
2:21:46,62,910,4057,31.9
2:21:52,63,915,4058,31.9
2:21:58,63,832,4055,31.9
2:22:04,63,831,4056,31.9
2:22:28,63,775,4057,31.9
2:22:46,63,899,4060,31.9
2:22:52,63,827,4058,31.9
2:23:04,63,907,4061,31.9
2:23:16,63,818,4059,31.9
2:23:22,63,895,4062,31.9
2:23:34,63,907,4063,31.9
2:23:40,63,915,4064,31.9
2:23:46,63,824,4061,31.9
2:23:58,63,913,4064,31.9
2:24:04,63,912,4065,31.9
2:24:22,63,914,4066,31.9
2:24:28,63,833,4064,31.9
2:24:40,64,835,4064,31.9
2:24:46,64,835,4064,31.8
2:24:52,64,835,4065,31.9
2:24:58,64,836,4065,31.8
2:25:10,64,839,4066,31.8
2:25:35,64,816,4066,31.9
2:25:41,64,834,4067,31.8
2:25:47,64,836,4067,31.9
2:25:59,64,835,4068,31.9
2:26:23,64,833,4069,31.9
2:26:29,64,809,4068,31.9
2:26:35,64,826,4069,31.9
2:26:47,64,837,4070,31.9
2:27:11,64,835,4071,31.9
2:27:23,64,836,4072,31.9
2:27:35,65,827,4072,31.9
2:27:47,65,823,4073,31.9
2:27:59,65,814,4072,31.9
2:28:05,65,832,4074,31.9
2:28:23,65,836,4075,31.9
2:28:47,65,806,4076,31.9
2:29:11,65,829,4077,31.9
2:29:29,65,826,4078,31.9
2:29:35,65,817,4077,31.9
2:29:41,65,826,4078,31.9
2:29:47,65,830,4079,32.0
2:29:59,65,826,4079,31.9
2:30:05,65,817,4079,32.0
2:30:17,65,827,4080,32.0
2:30:29,66,827,4080,32.0
2:30:41,66,821,4081,32.0
2:30:53,66,827,4082,32.0
2:31:05,66,821,4083,32.0
2:31:29,66,824,4084,32.0
2:31:47,66,828,4085,32.0
2:32:05,66,819,4086,32.0
2:32:29,66,827,4087,32.0
2:32:47,66,827,4088,32.0
2:33:05,66,816,4089,32.0
2:33:23,67,821,4089,32.0
2:33:41,67,827,4091,32.0
2:34:05,67,818,4092,32.0
2:34:23,67,820,4093,32.0
2:34:59,67,827,4094,32.1
2:35:05,67,831,4095,32.0
2:35:11,67,822,4095,32.1
2:35:17,67,823,4095,32.0
2:35:23,67,821,4096,32.1
2:35:47,67,806,4097,32.1
2:36:05,67,822,4098,32.1
2:36:23,67,905,4101,32.1
2:36:29,68,903,4101,32.1
2:36:35,68,802,4099,32.1
2:36:41,68,904,4102,32.1
2:36:53,68,906,4103,32.1
2:36:59,68,904,4104,32.1
2:37:11,68,828,4102,32.1
2:37:17,68,829,4102,32.0
2:37:23,68,904,4105,32.0
