Time, Capacity %, Current mA, Voltage mV, Temperature °C
0:00,47,189,3847,35.3
0:05,47,-328,3861,35.3
0:10,47,2808,3965,35.3
0:21,47,2621,3969,35.3
0:26,48,2734,3975,35.3
0:31,48,2712,3983,35.4
0:37,48,2561,3985,35.4
0:42,48,5509,4077,35.5
0:54,48,2556,3991,35.6
0:59,48,2699,3999,35.8
1:05,48,2648,3996,35.9
1:09,49,2674,4006,35.9
1:14,49,2613,4008,36.0
1:20,49,2487,4001,35.9
1:30,49,2574,4005,35.9
1:35,49,2584,4010,35.9
1:41,49,2606,4011,35.9
1:46,49,2723,4015,35.9
1:52,49,2783,4018,35.8
2:02,49,2729,4022,35.8
2:07,50,2744,4022,35.8
2:13,50,2762,4024,35.7
2:18,50,2824,4028,35.7
2:24,50,2729,4027,35.7
2:29,50,2771,4030,35.6
2:39,50,2759,4029,35.6
2:45,50,2778,4032,35.6
2:56,50,2732,4032,35.5
3:01,51,2712,4031,35.5
3:11,51,2660,4027,35.5
3:17,51,2701,4030,35.5
3:22,51,2700,4037,35.4
3:28,51,2727,4038,35.4
3:34,51,2774,4041,35.4
3:45,51,2826,4044,35.4
3:49,51,2707,4042,35.4
3:54,52,2738,4043,35.4
4:00,52,2807,4046,35.4
4:06,52,2797,4046,35.3
4:15,52,2793,4048,35.3
4:21,52,2822,4049,35.3
4:26,52,2773,4050,35.3
4:32,52,2802,4052,35.3
4:43,53,2795,4053,35.2
4:53,53,2823,4055,35.2
5:04,53,2696,4053,35.2
5:09,53,2816,4056,35.2
5:25,53,2740,4054,35.2
5:31,53,2766,4054,35.1
5:36,53,2537,4055,35.1
5:41,54,2756,4058,35.1
5:51,54,2376,4059,35.1
5:57,54,2786,4061,35.1
6:02,54,2743,4062,35.1
6:08,54,2815,4065,35.1
6:19,54,2811,4067,35.1
6:29,54,2806,4068,35.1
6:34,55,2741,4068,35.1
6:40,55,2806,4069,35.1
6:50,55,2857,4072,35.1
7:01,55,2842,4074,35.1
7:06,55,2848,4073,35.1
7:12,55,2823,4074,35.1
7:17,55,2805,4075,35.1
7:22,56,2821,4076,35.1
7:33,56,2810,4076,35.0
7:38,56,2736,4074,35.0
7:44,56,2698,4072,35.0
7:50,56,2797,4077,35.0
7:55,56,2737,4079,35.0
8:00,56,2825,4082,35.0
8:10,56,2678,4080,35.0
8:16,56,2826,4083,35.0
8:21,57,2795,4083,35.0
8:26,57,2772,4082,35.0
8:37,57,2790,4083,35.0
8:42,57,2769,4085,35.0
8:48,57,2782,4084,35.0
8:54,57,2775,4085,34.9
8:58,57,2795,4085,35.0
9:09,57,2798,4086,34.9
9:15,58,2831,4090,34.9
9:20,58,2820,4089,34.9
9:30,58,2801,4091,34.9
9:41,58,2813,4095,35.0
9:46,58,2814,4097,34.9
9:52,58,2840,4099,34.9
9:57,58,2811,4097,34.9
10:02,59,2755,4098,34.9
10:13,59,2801,4101,34.9
10:24,59,2790,4102,34.9
10:30,59,2805,4104,34.9
10:39,59,2809,4106,34.9
10:50,59,2756,4105,34.9
11:01,60,2790,4107,34.9
11:06,60,2778,4109,34.9
11:11,60,2710,4106,34.9
11:22,60,2776,4110,34.9
11:28,60,2748,4107,34.8
11:34,60,2761,4109,34.8
11:39,60,2782,4110,34.9
