Time, Capacity %, Current mA, Voltage mV, Temperature °C
0:00,11,536,3674,30.0
0:01,11,-571,3672,30.0
0:08,11,977,3715,30.0
0:14,11,868,3720,30.1
0:20,11,881,3724,30.1
0:26,11,869,3724,30.2
0:32,11,885,3727,30.2
0:38,11,881,3728,30.3
0:44,11,881,3729,30.3
0:50,11,792,3726,30.3
0:56,11,883,3730,30.3
1:02,11,867,3730,30.4
1:08,11,877,3731,30.4
1:14,12,841,3730,30.4
1:20,12,881,3732,30.4
1:38,12,874,3733,30.4
1:44,12,883,3734,30.4
1:50,12,874,3734,30.5
2:08,12,880,3735,30.5
2:14,12,838,3736,30.5
2:38,12,882,3737,30.6
2:44,12,871,3736,30.6
2:50,12,873,3737,30.6
3:02,12,876,3738,30.6
3:08,12,850,3737,30.6
3:14,12,879,3738,30.6
3:20,12,868,3738,30.7
3:26,12,876,3739,30.7
3:38,12,882,3740,30.7
4:08,13,867,3739,30.7
4:14,13,875,3741,30.7
4:20,13,871,3741,30.8
4:32,13,870,3742,30.8
4:38,13,881,3743,30.8
5:02,13,874,3744,30.8
5:14,13,865,3744,30.9
5:20,13,850,3743,30.9
5:26,13,870,3745,30.9
5:32,13,852,3744,30.9
5:38,13,876,3746,30.9
5:56,13,885,3747,30.9
6:08,13,875,3748,30.9
6:14,13,866,3748,31.0
6:20,13,878,3749,31.0
6:44,13,877,3750,31.0
7:02,14,878,3751,31.0
7:08,14,879,3752,31.0
7:26,14,873,3753,31.0
7:32,14,878,3753,31.1
7:38,14,871,3754,31.1
7:56,14,875,3755,31.1
8:20,14,875,3756,31.1
8:32,14,874,3757,31.1
8:44,14,856,3758,31.1
8:50,14,875,3758,31.2
9:08,14,875,3759,31.2
9:20,14,877,3760,31.2
9:26,14,870,3759,31.2
9:38,14,872,3761,31.2
9:44,14,863,3759,31.2
9:50,14,874,3761,31.2
9:56,15,867,3761,31.2
10:02,15,870,3762,31.2
10:08,15,875,3762,31.3
10:14,15,868,3763,31.3
10:20,15,868,3765,31.3
10:26,15,877,3764,31.3
10:32,15,878,3763,31.3
