Time, Capacity %, Current mA, Voltage mV, Temperature °C
38:06,48,882,3932,26.4
38:12,48,814,3930,26.4
38:18,48,866,3931,26.4
38:24,48,893,3932,26.4
38:30,48,874,3931,26.4
38:36,48,898,3933,26.4
38:42,48,894,3932,26.4
38:48,48,956,3936,26.3
38:54,48,895,3934,26.3
39:07,48,307,3902,26.3
39:13,48,589,3920,26.3
39:19,48,813,3923,26.3
39:26,48,898,3933,26.4
39:32,49,869,3933,26.4
39:38,49,837,3934,26.4
39:44,49,899,3935,26.4
39:50,49,865,3934,26.4
39:56,49,897,3935,26.4
40:08,49,889,3936,26.4
40:14,49,900,3937,26.4
40:20,49,900,3936,26.4
40:38,49,886,3937,26.4
40:44,49,860,3926,26.4
40:50,49,834,3936,26.3
40:56,49,890,3938,26.3
41:08,49,898,3939,26.3
41:14,49,899,3940,26.3
41:20,49,899,3939,26.3
41:26,49,895,3940,26.3
41:32,49,871,3939,26.3
41:38,49,900,3940,26.3
41:50,49,896,3941,26.3
42:08,49,810,3935,26.3
42:14,50,900,3942,26.3
42:33,50,475,3935,26.3
42:39,50,704,3932,26.3
42:45,50,860,3940,26.3
42:51,50,893,3941,26.3
42:57,50,574,3932,26.3
43:03,50,465,3925,26.3
43:09,50,179,3903,26.3
43:15,50,621,3929,26.3
43:21,50,471,3930,26.4
43:27,50,685,3934,26.4
43:33,50,765,3932,26.5
43:39,50,897,3940,26.5
43:45,50,896,3941,26.6
43:51,50,897,3942,26.6
43:57,50,886,3941,26.6
44:03,50,894,3943,26.6
44:09,50,824,3940,26.6
44:15,50,434,3943,26.6
44:21,50,536,3936,26.6
44:27,50,673,3933,26.6
44:33,50,865,3940,26.6
44:39,50,886,3943,26.6
44:45,50,893,3944,26.6
44:51,50,895,3945,26.6
45:03,50,897,3946,26.7
45:09,50,886,3946,26.6
45:21,51,895,3947,26.6
45:33,51,862,3946,26.6
45:39,51,892,3947,26.6
45:45,51,894,3948,26.6
45:51,51,862,3947,26.5
45:57,51,889,3949,26.5
46:03,51,899,3950,26.5
46:09,51,897,3949,26.5
46:21,51,887,3950,26.5
46:33,51,867,3949,26.5
46:39,51,894,3951,26.5
46:51,51,809,3949,26.4
46:57,51,857,3951,26.4
47:21,51,895,3952,26.4
47:27,51,886,3953,26.4
47:33,51,860,3951,26.4
47:39,51,896,3953,26.4
47:51,51,892,3953,26.3
47:57,51,884,3954,26.3
48:03,52,888,3954,26.3
48:09,52,895,3955,26.3
48:33,52,865,3954,26.3
48:39,52,884,3955,26.3
48:45,52,883,3956,26.3
48:57,52,882,3957,26.3
49:09,52,894,3957,26.2
49:15,52,859,3956,26.2
49:21,52,582,3958,26.2
49:28,52,463,3932,26.2
49:34,52,856,3955,26.2
49:40,52,885,3956,26.3
49:58,52,892,3958,26.3
50:16,52,598,3961,26.3
50:22,52,800,3956,26.3
50:29,52,892,3960,26.3
50:35,52,857,3952,26.3
50:41,52,887,3960,26.3
50:47,52,889,3961,26.3
50:53,52,860,3960,26.3
50:59,53,872,3961,26.3
51:11,53,892,3962,26.3
51:23,53,922,3964,26.3
51:29,53,876,3962,26.3
51:41,53,894,3963,26.3
51:47,53,885,3964,26.3
52:11,53,892,3965,26.3
52:17,53,941,3967,26.3
52:23,53,948,3968,26.3
52:29,53,862,3965,26.2
52:35,53,862,3966,26.2
52:41,53,858,3967,26.2
52:47,53,856,3966,26.2
52:59,53,896,3967,26.2
53:05,53,898,3968,26.2
53:11,53,947,3970,26.2
53:17,53,951,3971,26.2
53:23,53,846,3968,26.2
53:29,53,921,3971,26.2
53:35,54,871,3968,26.2
53:41,54,896,3969,26.2
53:47,54,881,3970,26.2
53:59,54,946,3972,26.2
54:05,54,887,3971,26.2
54:17,54,949,3974,26.1
54:29,54,930,3973,26.1
54:35,54,875,3972,26.1
54:47,54,379,3958,26.1
54:53,54,197,3942,26.1
54:59,54,580,3954,26.1
55:05,54,890,3969,26.2
