Time, Capacity %, Current mA, Voltage mV, Temperature °C
0:01,9,-1185,3698,31.5
0:06,9,660,3699,31.5
0:12,9,858,3723,31.6
0:20,9,456,3716,31.6
0:27,9,842,3722,31.8
0:38,9,924,3726,31.9
0:50,9,938,3729,32.0
1:02,9,936,3730,32.0
1:08,9,927,3729,32.0
1:14,9,929,3731,32.0
1:26,9,942,3732,32.0
1:32,9,990,3734,32.0
1:44,9,995,3735,32.0
1:50,9,918,3733,32.0
2:08,9,900,3730,32.0
2:14,9,916,3734,32.0
2:26,10,910,3734,32.0
2:32,10,913,3735,32.0
2:44,10,883,3733,32.0
2:50,10,892,3735,32.0
3:20,10,914,3736,32.0
3:26,10,926,3737,32.0
3:32,10,912,3736,32.1
3:38,10,923,3737,32.1
3:56,10,921,3738,32.1
4:08,10,871,3736,32.1
4:14,10,919,3738,32.1
4:26,10,914,3736,32.1
4:32,10,921,3738,32.1
4:39,10,487,3739,32.1
4:45,10,893,3737,32.1
4:50,10,913,3738,32.1
4:56,10,897,3739,32.1
5:02,10,910,3739,32.2
5:09,10,837,3736,32.2
5:09,11,642,3736,32.2
5:16,11,969,3740,32.2
5:21,11,993,3742,32.2
5:33,11,991,3743,32.3
5:45,11,999,3744,32.3
5:57,11,994,3744,32.2
6:03,11,995,3745,32.2
6:21,11,996,3746,32.2
6:51,11,996,3747,32.2
7:03,11,993,3747,32.1
7:09,11,999,3748,32.1
7:33,11,993,3749,32.1
7:39,12,991,3749,32.1
7:57,12,995,3750,32.0
8:15,12,997,3751,32.0
8:39,12,994,3752,32.0
8:57,12,994,3753,32.0
9:15,12,997,3754,32.0
9:27,12,994,3754,31.9
9:33,12,996,3755,31.9
9:57,12,992,3756,31.9
10:03,13,998,3756,31.9
10:15,13,996,3757,31.9
10:33,13,991,3758,31.9
10:57,13,992,3759,31.9
11:09,13,993,3760,31.8
11:21,13,994,3761,31.8
11:39,13,990,3762,31.8
11:51,13,993,3763,31.8
12:15,13,989,3764,31.8
12:33,14,984,3765,31.8
12:45,14,992,3766,31.8
13:03,14,988,3767,31.8
13:21,14,989,3768,31.7
13:27,14,988,3768,31.8
13:33,14,988,3769,31.7
13:45,14,990,3770,31.7
14:03,14,988,3771,31.7
14:21,14,991,3772,31.7
14:33,14,984,3773,31.7
14:39,14,990,3772,31.7
14:45,14,989,3773,31.7
14:51,14,986,3774,31.7
14:57,15,986,3774,31.7
15:09,15,989,3775,31.7
15:27,15,989,3776,31.7
15:45,15,989,3777,31.7
16:03,15,990,3778,31.7
16:21,15,985,3779,31.7
16:33,15,986,3780,31.7
16:51,15,987,3781,31.7
17:09,15,989,3782,31.6
17:15,15,983,3782,31.7
17:21,15,983,3783,31.6
17:27,16,972,3780,31.6
17:33,16,974,3783,31.6
17:39,16,983,3784,31.6
17:57,16,984,3785,31.6
18:04,16,980,3784,31.6
18:10,16,989,3785,31.6
18:16,16,987,3786,31.6
18:34,16,987,3787,31.6
18:52,16,985,3788,31.6
19:10,16,987,3789,31.6
19:28,16,985,3790,31.6
19:46,16,985,3791,31.6
19:52,17,987,3791,31.6
19:58,17,983,3792,31.6
20:16,17,772,3784,31.6
20:22,17,989,3792,31.6
20:28,17,981,3793,31.6
20:46,17,982,3794,31.6
20:52,17,986,3794,31.7
20:58,17,988,3794,31.6
21:04,17,978,3795,31.6
21:22,17,982,3795,31.7
21:28,17,988,3796,31.7
21:40,17,987,3797,31.7
21:46,17,984,3797,31.6
21:58,17,982,3798,31.6
22:04,17,988,3798,31.7
22:10,17,988,3799,31.7
22:22,18,985,3799,31.6
22:34,18,974,3797,31.6
22:40,18,987,3800,31.6
23:04,18,965,3801,31.6
23:16,18,984,3802,31.6
23:46,18,981,3803,31.6
24:10,18,981,3804,31.6
24:22,18,982,3805,31.6
24:52,19,982,3806,31.6
24:58,19,981,3807,31.6
25:28,19,980,3808,31.6
25:52,19,980,3809,31.6
26:16,19,981,3810,31.6
26:34,19,979,3811,31.6
26:58,19,979,3812,31.6
27:22,20,981,3813,31.6
27:46,20,980,3814,31.6
28:10,20,980,3815,31.6
28:40,20,978,3816,31.6
28:52,20,978,3817,31.6
29:22,20,979,3818,31.6
29:34,20,979,3819,31.6
29:52,21,979,3819,31.6
30:04,21,980,3820,31.6
30:10,21,981,3820,31.7
30:34,21,979,3821,31.7
30:58,21,976,3822,31.7
31:10,21,979,3823,31.7
31:46,21,977,3824,31.7
31:52,21,978,3825,31.7
32:16,22,979,3825,31.7
32:28,22,980,3826,31.7
32:46,22,982,3827,31.7
32:52,22,977,3826,31.7
32:58,22,971,3827,31.7
33:10,22,977,3828,31.7
33:34,22,977,3829,31.7
33:58,22,977,3830,31.7
34:22,22,977,3831,31.7
34:46,23,977,3831,31.7
34:52,23,978,3832,31.7
35:16,23,981,3832,31.6
35:22,23,978,3833,31.7
35:28,23,979,3833,31.6
35:40,23,977,3833,31.7
35:46,23,977,3834,31.6
35:52,23,979,3834,31.7
35:58,23,979,3834,31.6
36:17,23,886,3835,31.6
36:23,23,970,3834,31.6
36:29,23,977,3835,31.6
36:53,23,976,3836,31.6
37:17,24,976,3837,31.6
37:53,24,976,3838,31.6
38:11,24,975,3838,31.7
38:17,24,978,3838,31.6
38:29,24,973,3839,31.6
38:41,24,973,3839,31.7
38:47,24,976,3839,31.6
38:59,24,976,3839,31.7
39:05,24,976,3840,31.7
39:17,24,976,3840,31.6
39:35,24,978,3840,31.7
39:41,24,975,3841,31.6
39:47,25,978,3841,31.6
39:53,25,977,3841,31.7
40:11,25,976,3842,31.6
40:29,25,973,3841,31.6
40:35,25,976,3842,31.6
40:53,25,975,3843,31.6
