Time, Capacity %, Current mA, Voltage mV, Temperature °C
0:00,22,-49,3762,30.6
0:05,22,817,3775,30.6
0:12,22,967,3783,30.6
0:18,22,993,3787,30.6
0:24,22,988,3789,30.6
0:30,22,944,3790,30.6
0:36,22,993,3791,30.6
0:42,22,991,3793,30.5
0:54,22,901,3791,30.5
1:00,22,981,3795,30.5
1:06,22,992,3796,30.5
1:18,22,990,3797,30.4
1:24,22,987,3798,30.4
1:36,22,990,3799,30.4
1:42,22,988,3800,30.3
1:48,22,988,3801,30.3
2:00,22,977,3802,30.3
2:12,22,990,3803,30.3
2:18,22,990,3803,30.2
2:24,22,990,3804,30.2
2:36,23,977,3805,30.2
2:48,23,943,3806,30.2
2:54,23,989,3806,30.1
3:00,23,982,3807,30.1
3:06,23,982,3806,30.1
3:12,23,987,3808,30.1
3:30,23,980,3809,30.1
3:36,23,985,3809,30.0
3:42,23,987,3810,30.0
3:54,23,987,3811,30.0
4:06,23,987,3812,30.0
4:18,23,987,3813,30.0
4:30,23,987,3814,30.0
4:36,23,979,3813,30.0
4:42,23,987,3815,29.9
5:00,23,987,3816,29.9
5:06,24,979,3816,29.9
5:12,24,986,3817,29.9
5:30,24,986,3818,29.9
5:42,24,985,3819,29.8
5:54,24,982,3820,29.8
6:12,24,973,3819,29.8
6:18,24,985,3821,29.8
6:24,24,985,3822,29.8
6:36,24,985,3823,29.8
6:54,24,984,3824,29.8
7:00,24,984,3825,29.8
7:18,24,984,3825,29.7
7:24,24,984,3826,29.8
7:36,25,974,3827,29.7
7:48,25,977,3826,29.7
7:54,25,982,3828,29.7
8:06,25,983,3829,29.7
8:24,25,982,3830,29.7
8:36,25,982,3831,29.7
9:00,25,984,3832,29.7
9:18,25,981,3833,29.7
9:24,25,983,3834,29.7
9:48,25,982,3835,29.6
9:54,25,982,3835,29.7
10:00,26,982,3835,29.6
10:06,26,982,3836,29.6
10:24,26,982,3837,29.6
10:48,26,973,3838,29.6
11:06,26,979,3837,29.6
11:12,26,983,3839,29.6
11:18,26,982,3839,29.5
11:30,26,982,3840,29.5
12:00,26,981,3841,29.5
12:18,26,982,3842,29.5
12:36,27,980,3842,29.5
12:48,27,980,3843,29.5
13:12,27,981,3844,29.5
13:18,27,978,3844,29.4
13:24,27,954,3843,29.4
13:30,27,966,3844,29.4
13:42,27,979,3845,29.4
14:00,27,972,3846,29.4
14:42,27,978,3847,29.4
15:00,28,966,3847,29.4
15:12,28,979,3848,29.4
15:36,28,980,3849,29.3
16:00,28,980,3850,29.3
16:06,28,974,3849,29.3
16:18,28,980,3850,29.3
16:24,28,980,3851,29.3
17:00,28,980,3852,29.3
17:30,29,977,3853,29.3
17:42,29,971,3852,29.3
17:48,29,978,3853,29.3
18:01,29,973,3854,29.3
18:24,29,806,3847,29.3
18:30,29,745,3845,29.3
