Time, Capacity %, Current mA, Voltage mV, Temperature °C
0:00,15,-128,3704,32.3
0:07,15,298,3709,32.3
0:12,15,906,3742,32.4
0:18,15,922,3745,32.4
0:24,15,926,3747,32.5
0:30,15,907,3749,32.5
0:36,15,918,3750,32.5
0:42,15,917,3752,32.5
0:48,15,925,3753,32.5
0:54,15,925,3754,32.5
1:00,15,890,3755,32.5
1:12,16,913,3756,32.4
1:24,16,922,3757,32.4
1:30,16,918,3758,32.4
1:36,16,919,3759,32.3
1:48,16,919,3760,32.3
1:54,16,925,3761,32.3
2:12,16,923,3761,32.2
2:18,16,927,3763,32.2
2:42,16,925,3761,32.2
2:48,16,919,3765,32.1
2:54,16,914,3766,32.1
3:12,16,923,3767,32.1
3:24,16,924,3768,32.1
3:42,16,921,3769,32.0
3:48,17,924,3770,32.0
4:00,17,921,3771,32.0
4:06,17,918,3770,32.0
4:12,17,921,3772,32.0
4:30,17,919,3773,32.0
4:42,17,921,3773,31.9
4:48,17,919,3774,31.9
5:00,17,918,3775,31.9
5:12,17,914,3774,31.9
5:18,17,914,3775,31.9
5:30,17,922,3776,31.9
5:36,17,919,3776,31.8
5:48,17,924,3778,31.8
6:06,17,916,3779,31.8
6:12,17,920,3780,31.8
6:24,17,917,3781,31.8
6:30,18,922,3781,31.7
6:36,18,919,3782,31.7
6:54,18,916,3783,31.7
7:00,18,917,3784,31.7
7:18,18,915,3785,31.7
7:24,18,918,3784,31.6
7:30,18,904,3785,31.6
7:42,18,918,3786,31.6
7:48,18,919,3787,31.6
8:06,18,914,3788,31.6
8:18,18,895,3789,31.6
8:24,18,899,3788,31.5
8:30,18,917,3789,31.5
8:36,18,921,3790,31.5
8:48,18,919,3791,31.5
9:06,18,907,3792,31.5
9:12,19,915,3792,31.5
9:30,19,899,3793,31.5
9:36,19,915,3792,31.5
9:42,19,920,3794,31.5
9:48,19,925,3793,31.4
9:54,19,923,3794,31.4
10:00,19,963,3796,31.4
10:06,19,889,3793,31.4
10:12,19,884,3794,31.4
10:18,19,880,3795,31.4
10:36,19,872,3794,31.4
10:42,19,886,3795,31.4
10:54,19,891,3796,31.4
11:12,19,901,3798,31.4
11:36,19,882,3799,31.3
11:42,19,883,3798,31.4
11:48,19,881,3798,31.3
11:54,20,886,3799,31.3
12:00,20,894,3800,31.3
12:18,20,898,3801,31.3
12:30,20,879,3800,31.3
12:36,20,890,3802,31.3
12:42,20,882,3801,31.3
12:54,20,896,3802,31.3
13:01,20,643,3787,31.3
13:07,20,831,3800,31.3
13:12,20,697,3784,31.3
13:18,20,881,3801,31.3
13:24,20,894,3802,31.3
13:36,20,899,3803,31.3
13:42,20,682,3789,31.3
13:48,20,852,3803,31.3
13:54,20,885,3804,31.3
14:00,20,830,3800,31.3
14:06,20,883,3802,31.4
14:12,20,881,3805,31.3
14:18,20,889,3805,31.4
14:24,20,884,3805,31.3
14:30,20,882,3806,31.4
14:36,20,898,3806,31.3
14:42,21,844,3806,31.3
14:54,21,884,3807,31.3
15:00,21,894,3808,31.3
15:06,21,873,3807,31.3
15:12,21,891,3808,31.3
15:30,21,878,3809,31.3
15:36,21,870,3807,31.3
15:42,21,869,3809,31.3
16:00,21,880,3810,31.3
16:12,21,886,3811,31.3
16:36,21,872,3812,31.3
16:48,21,900,3813,31.3
17:12,21,900,3814,31.3
17:24,22,881,3814,31.3
17:36,22,890,3815,31.3
17:48,22,870,3814,31.3
17:54,22,883,3815,31.3
18:00,22,556,3797,31.3
18:06,22,896,3816,31.3
18:12,22,895,3817,31.3
18:42,22,976,3821,31.3
18:48,22,886,3818,31.3
18:54,22,947,3821,31.3
19:00,22,886,3819,31.3
19:12,22,892,3818,31.3
19:18,22,893,3820,31.3
19:24,22,859,3818,31.3
19:30,22,878,3820,31.3
19:36,22,878,3819,31.3
19:42,22,873,3820,31.3
20:12,23,894,3821,31.3
20:24,23,892,3822,31.3
20:30,23,886,3821,31.3
20:36,23,891,3822,31.3
20:42,23,973,3825,31.3
20:54,23,950,3824,31.3
21:00,23,880,3823,31.3
21:06,23,874,3822,31.3
21:12,23,974,3826,31.3
21:18,23,972,3827,31.2
21:24,23,970,3828,31.2
21:36,23,968,3829,31.2
21:42,23,951,3828,31.2
21:48,23,871,3826,31.2
21:54,23,887,3827,31.2
22:00,23,971,3829,31.2
22:06,23,879,3826,31.2
22:18,23,966,3830,31.2
22:24,23,970,3831,31.1
22:30,23,966,3830,31.1
22:36,23,969,3831,31.1
22:42,24,884,3828,31.1
22:48,24,887,3829,31.1
23:00,24,973,3832,31.1
23:06,24,875,3829,31.1
23:18,24,947,3832,31.1
23:30,24,860,3833,31.1
23:36,24,884,3830,31.1
23:42,24,972,3833,31.1
23:48,24,890,3834,31.1
23:54,24,973,3834,31.0
24:24,24,881,3832,31.0
24:30,24,968,3835,31.0
24:42,24,922,3836,31.0
24:48,24,878,3832,31.0
24:54,24,962,3835,31.0
25:00,24,970,3836,31.0
25:06,24,968,3837,31.0
25:24,25,885,3834,31.0
25:36,25,870,3834,30.9
25:48,25,890,3835,30.9
25:54,25,884,3834,30.9
26:00,25,885,3835,30.9
26:06,25,886,3834,30.9
26:12,25,882,3835,30.9
26:36,25,881,3836,30.9
26:42,25,891,3836,31.0
26:48,25,885,3835,31.0
26:54,25,888,3837,31.0
27:00,25,885,3837,30.9
27:06,25,892,3837,31.0
27:12,25,875,3836,31.0
27:30,25,866,3835,31.0
27:36,25,877,3836,31.0
27:42,25,867,3837,31.0
27:48,25,883,3836,31.0
28:00,25,878,3837,31.0
28:06,26,862,3836,31.0
28:12,26,882,3837,31.0
28:24,26,882,3838,31.0
28:30,26,878,3837,31.0
28:36,26,888,3839,31.0
28:48,26,878,3837,31.0
28:54,26,880,3839,31.0
29:00,26,888,3840,31.0
29:06,26,879,3839,31.0
29:24,26,887,3840,31.1
30:18,26,881,3841,31.1
30:48,26,889,3842,31.1
30:54,27,889,3842,31.1
31:06,27,880,3843,31.1
31:12,27,881,3842,31.1
31:24,27,870,3843,31.1
31:30,27,869,3842,31.1
