Time, Capacity %, Current mA, Voltage mV, Temperature °C
0:00,23,-12,3766,33.3
0:06,23,351,3767,33.3
0:12,23,919,3784,33.3
0:18,23,964,3788,33.2
0:23,24,972,3790,33.2
0:30,24,963,3791,33.2
0:36,24,975,3793,33.2
0:41,24,986,3795,33.1
0:48,24,986,3796,33.0
0:53,24,986,3797,33.0
1:00,24,980,3798,32.9
1:05,24,965,3799,32.8
1:12,24,986,3800,32.7
1:17,24,984,3801,32.6
1:30,24,988,3802,32.5
1:35,24,988,3803,32.4
1:42,24,973,3803,32.3
1:47,24,976,3804,32.3
1:54,24,985,3805,32.2
2:00,24,975,3804,32.1
2:06,24,986,3806,32.0
2:11,24,984,3807,32.0
2:17,24,978,3808,31.9
2:29,24,980,3809,31.8
2:36,24,986,3810,31.7
2:41,24,982,3810,31.6
2:48,24,986,3811,31.6
2:53,25,984,3811,31.5
2:59,25,976,3812,31.4
3:06,25,975,3813,31.4
3:11,25,978,3813,31.3
3:18,25,983,3814,31.3
3:24,25,968,3814,31.2
3:30,25,975,3814,31.1
3:35,25,978,3815,31.1
3:42,25,956,3813,31.0
3:48,25,985,3817,31.0
3:53,25,984,3817,30.9
4:05,25,967,3818,30.8
4:12,25,984,3819,30.8
4:18,25,983,3820,30.7
4:29,25,979,3820,30.6
4:35,25,969,3819,30.5
4:42,25,975,3822,30.5
4:54,25,980,3823,30.4
4:59,25,976,3823,30.3
5:06,25,979,3824,30.3
5:11,25,972,3824,30.2
5:18,26,975,3825,30.2
5:24,26,983,3825,30.1
5:29,26,983,3826,30.1
5:36,26,983,3826,30.0
5:41,26,976,3827,30.0
5:53,26,966,3827,29.9
6:00,26,980,3828,29.9
6:06,26,971,3828,29.8
6:11,26,975,3829,29.8
6:17,26,982,3830,29.7
6:30,26,982,3831,29.6
6:42,26,976,3831,29.5
6:54,26,983,3832,29.4
6:59,26,981,3833,29.4
7:05,26,971,3833,29.3
7:12,26,974,3834,29.3
7:24,26,980,3834,29.2
7:29,26,982,3835,29.2
7:36,26,981,3835,29.1
7:41,26,974,3836,29.1
7:47,27,979,3836,29.0
7:53,27,980,3837,29.0
7:59,27,979,3837,28.9
8:11,27,981,3838,28.9
8:18,27,973,3837,28.8
8:24,27,981,3838,28.8
8:30,27,981,3839,28.8
8:35,27,981,3839,28.7
8:48,27,976,3840,28.6
9:05,27,973,3841,28.5
9:17,27,975,3842,28.4
9:35,27,974,3843,28.3
9:54,27,974,3844,28.2
10:06,27,974,3845,28.2
10:12,27,980,3845,28.1
10:17,28,980,3845,28.1
10:24,28,973,3846,28.1
10:29,28,977,3846,28.0
10:48,28,979,3846,27.9
10:54,28,973,3847,27.9
11:05,28,977,3848,27.9
11:11,28,979,3848,27.8
11:23,28,980,3849,27.8
11:30,28,973,3848,27.7
11:42,28,979,3849,27.7
11:48,28,979,3850,27.7
11:53,28,979,3850,27.6
12:05,28,972,3851,27.6
12:12,28,979,3851,27.5
12:30,28,976,3852,27.5
12:35,28,972,3851,27.4
12:41,28,971,3852,27.4
12:47,29,977,3853,27.4
12:54,29,978,3853,27.3
13:12,29,976,3854,27.3
13:18,29,977,3854,27.2
13:29,29,980,3855,27.2
13:41,29,978,3855,27.1
14:06,29,974,3856,27.0
14:17,29,975,3857,27.0
14:30,29,977,3857,26.9
14:42,29,975,3858,26.9
15:00,29,975,3858,26.8
15:12,30,974,3859,26.8
15:17,30,593,3843,26.8
15:24,30,612,3844,26.8
15:29,30,691,3848,26.8
15:41,30,634,3843,26.8
15:47,30,686,3847,26.8
15:53,30,694,3848,26.9
16:06,30,756,3850,27.0
16:18,30,698,3847,27.0
16:23,30,699,3848,27.0
16:30,30,644,3847,27.0
16:35,30,860,3854,27.1
16:41,30,864,3852,27.1
16:47,30,871,3855,27.1
16:53,30,873,3856,27.1
17:12,30,860,3855,27.1
17:17,30,869,3856,27.1
17:23,30,871,3857,27.1
17:42,30,862,3858,27.1
18:00,30,861,3858,27.0
18:11,30,854,3859,27.0
18:17,31,871,3858,27.0
18:29,31,870,3859,27.0
18:53,31,868,3859,26.9
18:59,31,860,3860,26.9
19:05,31,866,3860,27.0
19:11,31,864,3860,26.9
19:23,31,870,3861,26.9
19:53,31,806,3862,26.9
20:05,31,974,3866,26.9
20:17,31,969,3867,26.9
20:29,31,976,3867,26.8
20:35,31,976,3868,26.8
20:54,31,972,3868,26.7
20:59,32,970,3868,26.7
21:06,32,973,3869,26.7
21:23,32,969,3868,26.6
21:29,32,975,3870,26.6
21:48,32,976,3870,26.5
22:06,32,973,3871,26.5
22:23,32,969,3871,26.4
22:30,32,976,3872,26.4
22:47,32,974,3872,26.3
23:00,32,976,3870,26.3
23:05,32,976,3873,26.3
23:29,33,976,3874,26.2
23:42,33,620,3865,26.2
23:48,33,948,3873,26.2
23:59,33,974,3874,26.1
24:07,33,-97,3863,26.1
24:12,33,577,3854,26.1
24:19,33,616,3859,26.2
24:25,33,697,3861,26.2
24:36,33,674,3858,26.3
24:42,33,730,3862,26.3
24:49,33,714,3862,26.4
24:55,33,712,3861,26.4
25:01,33,665,3854,26.4
25:07,33,714,3860,26.5
25:12,33,751,3864,26.5
25:19,33,629,3860,26.5
25:24,33,420,3862,26.5
25:31,33,801,3863,26.5
25:36,33,789,3865,26.6
25:43,33,96,3835,26.6
25:48,33,602,3855,26.6
25:55,33,916,3862,26.7
26:02,33,944,3870,26.7
26:07,33,938,3871,26.8
26:14,33,965,3873,26.8
26:26,33,968,3874,26.8
26:38,33,975,3875,26.8
26:44,34,974,3875,26.8
27:01,34,969,3876,26.7
27:20,34,974,3877,26.7
27:37,34,964,3877,26.6
27:55,34,972,3878,26.6
28:14,34,972,3878,26.5
28:20,34,971,3879,26.5
28:44,34,975,3880,26.5
29:01,34,964,3879,26.4
29:07,34,973,3880,26.4
29:14,35,973,3881,26.4
29:31,35,972,3881,26.3
29:50,35,974,3882,26.3
30:01,35,968,3881,26.3
30:08,35,968,3882,26.3
30:13,35,974,3882,26.2
30:25,35,965,3883,26.2
30:55,35,969,3883,26.1
31:02,35,971,3884,26.1
31:26,35,968,3885,26.1
31:31,35,965,3884,26.1
31:37,36,965,3885,26.1
31:44,36,972,3885,26.0
32:01,36,971,3886,26.0
32:31,36,962,3886,25.9
32:38,36,961,3887,25.9
33:08,36,972,3888,25.9
33:20,36,952,3886,25.9
33:25,36,971,3888,25.9
33:32,36,972,3889,25.8
34:07,36,970,3890,25.8
34:14,37,967,3889,25.7
34:20,37,967,3890,25.7
34:38,37,970,3891,25.7
35:08,37,969,3892,25.6
35:37,37,971,3893,25.6
35:56,37,962,3892,25.6
36:02,37,968,3893,25.6
36:07,37,969,3894,25.6
36:21,37,965,3894,25.5
36:38,37,932,3895,25.5
36:45,38,972,3895,25.5
37:08,38,968,3896,25.5
37:27,38,965,3895,25.5
37:33,38,971,3896,25.5
37:45,38,970,3897,25.4
38:21,38,963,3898,25.4
38:38,38,968,3899,25.4
38:56,38,954,3898,25.3
39:03,38,969,3899,25.3
39:15,39,967,3899,25.3
39:20,39,971,3900,25.3
39:45,39,970,3901,25.3
39:50,39,969,3901,25.2
40:14,39,965,3902,25.2
40:44,39,969,3903,25.1
40:51,39,969,3902,25.1
40:56,39,963,3903,25.1
41:14,39,969,3904,25.1
41:44,40,968,3905,25.1
42:21,40,967,3906,25.0
42:45,40,968,3907,25.0
43:09,40,961,3908,25.0
43:51,40,968,3909,25.0
44:03,40,966,3909,24.9
44:09,40,968,3909,25.0
44:14,41,961,3909,25.0
44:21,41,965,3910,24.9
44:38,41,967,3911,24.9
45:20,41,965,3912,24.9
45:56,41,965,3913,24.9
46:21,41,960,3914,24.9
46:27,41,947,3912,24.9
46:32,41,957,3914,24.9
46:39,42,965,3914,24.9
46:44,42,968,3915,24.9
46:56,42,965,3915,24.8
47:03,42,966,3915,24.9
47:08,42,967,3915,24.8
47:15,42,965,3916,24.8
47:26,42,959,3915,24.8
47:32,42,962,3916,24.8
47:38,42,966,3917,24.8
47:45,42,959,3916,24.8
47:50,42,960,3917,24.8
48:20,42,959,3918,24.8
48:39,42,920,3916,24.8
48:45,42,966,3919,24.8
48:57,42,959,3918,24.8
49:02,42,956,3919,24.8
49:14,43,964,3920,24.8
49:39,43,965,3921,24.8
49:56,43,947,3920,24.8
50:03,43,958,3921,24.8
50:08,43,965,3922,24.8
50:27,43,965,3922,24.7
50:33,43,959,3921,24.8
50:38,43,959,3922,24.7
50:45,43,960,3923,24.8
50:57,43,964,3923,24.7
51:02,43,956,3924,24.8
51:09,43,961,3924,24.7
51:14,43,965,3924,24.8
51:20,43,964,3924,24.7
51:32,43,958,3925,24.7
51:44,44,965,3925,24.7
52:09,44,959,3924,24.7
52:14,44,964,3926,24.7
52:33,44,965,3927,24.7
53:02,44,964,3928,24.7
53:33,44,964,3929,24.7
53:45,44,957,3928,24.7
53:50,44,962,3929,24.7
53:57,44,961,3930,24.7
54:14,45,956,3930,24.7
54:27,45,902,3931,24.7
54:40,45,962,3926,24.7
54:45,45,928,3928,24.7
54:52,45,963,3931,24.7
54:57,45,952,3932,24.7
55:15,45,956,3931,24.7
55:22,45,963,3933,24.7
55:46,45,963,3934,24.7
55:51,45,947,3933,24.6
55:58,45,961,3934,24.7
56:09,45,956,3935,24.6
56:33,45,963,3936,24.6
56:45,46,956,3934,24.6
56:51,46,961,3936,24.6
57:03,46,963,3937,24.6
57:39,46,960,3938,24.6
58:04,46,962,3939,24.6
58:22,46,954,3938,24.6
58:27,46,961,3940,24.6
58:58,46,960,3941,24.6
59:16,47,959,3942,24.6
59:40,47,961,3943,24.6
59:45,47,960,3943,24.5
59:58,47,953,3942,24.5
1:00:03,47,961,3943,24.6
1:00:10,47,961,3944,24.5
1:00:27,47,954,3945,24.5
1:00:57,47,954,3946,24.5
1:01:21,47,958,3947,24.5
1:01:34,47,958,3946,24.5
1:01:39,47,959,3947,24.5
1:01:45,47,958,3948,24.5
1:01:51,48,960,3948,24.5
1:02:10,48,959,3949,24.5
1:02:27,48,811,3940,24.5
1:02:33,48,779,3944,24.5
1:02:40,48,958,3949,24.5
1:02:52,48,956,3950,24.5
1:02:57,48,952,3948,24.5
1:03:04,48,951,3948,24.6
1:03:10,48,956,3951,24.6
1:03:27,48,953,3951,24.5
1:03:34,48,952,3952,24.5
1:03:39,48,957,3952,24.6
1:03:52,48,956,3953,24.5
1:04:16,48,957,3954,24.5
1:04:21,49,958,3954,24.5
1:04:45,49,958,3955,24.5
1:05:03,49,955,3956,24.5
1:05:34,49,958,3957,24.5
1:05:52,49,955,3958,24.5
1:06:22,49,954,3959,24.5
1:06:39,49,956,3960,24.5
1:06:58,50,952,3960,24.5
1:07:03,50,951,3961,24.5
1:07:28,50,955,3962,24.5
1:07:52,50,950,3963,24.5
1:08:09,50,954,3964,24.5
1:08:46,50,955,3965,24.5
1:08:57,50,955,3966,24.5
1:09:09,50,953,3965,24.5
1:09:16,50,954,3966,24.5
1:09:21,50,948,3967,24.5
1:09:28,51,954,3967,24.5
1:09:39,51,912,3962,24.5
1:09:46,51,954,3968,24.5
1:10:10,51,955,3969,24.5
1:10:33,51,952,3970,24.5
1:10:52,51,948,3971,24.5
1:10:58,51,952,3970,24.5
1:11:04,51,953,3971,24.5
1:11:15,51,949,3972,24.5
1:11:39,51,954,3973,24.5
1:11:58,52,947,3973,24.5
1:12:03,52,954,3974,24.5
1:12:21,52,954,3975,24.5
1:12:46,52,951,3976,24.5
1:13:04,52,950,3977,24.5
1:13:23,52,950,3978,24.5
1:13:58,52,946,3979,24.5
1:14:05,52,951,3980,24.5
1:14:10,52,950,3979,24.5
1:14:16,52,949,3980,24.5
1:14:28,52,950,3981,24.5
1:14:35,53,945,3981,24.5
1:14:53,53,951,3982,24.5
1:15:10,53,950,3983,24.5
1:15:29,53,951,3984,24.5
1:15:52,53,949,3985,24.5
1:16:16,53,950,3986,24.5
1:16:28,53,948,3987,24.5
1:16:53,53,951,3986,24.5
1:16:58,53,947,3988,24.5
1:17:05,54,945,3988,24.5
1:17:10,54,944,3989,24.5
1:17:23,54,943,3988,24.5
1:17:28,54,948,3990,24.5
1:17:52,54,942,3991,24.5
1:18:11,54,945,3992,24.5
1:18:34,54,951,3993,24.5
1:18:53,54,948,3994,24.5
1:18:59,54,737,3990,24.5
1:19:04,54,946,3994,24.5
1:19:23,54,947,3995,24.5
1:19:28,54,942,3994,24.5
1:19:35,54,948,3996,24.5
1:19:40,55,949,3996,24.5
1:19:52,55,947,3997,24.5
1:20:05,55,949,3998,24.5
1:20:22,55,944,3999,24.5
1:20:47,55,946,4000,24.5
1:20:52,55,942,3999,24.5
1:20:59,55,945,4001,24.5
1:21:23,55,940,4002,24.5
1:21:41,55,942,4003,24.5
1:21:58,55,939,4004,24.5
1:22:11,55,946,4005,24.5
1:22:16,56,945,4005,24.5
1:22:22,56,946,4006,24.5
1:22:28,56,939,4005,24.5
1:22:35,56,946,4006,24.5
1:22:47,56,939,4007,24.5
1:23:05,56,945,4008,24.5
1:23:17,56,943,4009,24.5
1:23:29,56,941,4010,24.5
1:23:52,56,944,4011,24.5
1:24:11,56,943,4012,24.5
1:24:29,56,937,4013,24.5
1:24:41,56,943,4014,24.5
1:24:53,57,943,4015,24.5
1:25:17,57,934,4016,24.5
1:25:22,57,942,4017,24.5
1:25:28,57,941,4016,24.5
1:25:35,57,937,4017,24.6
1:25:40,57,943,4018,24.5
1:26:05,57,942,4019,24.6
1:26:11,57,933,4019,24.5
1:26:23,57,943,4020,24.6
1:26:35,57,942,4021,24.6
1:26:47,57,942,4022,24.6
1:27:05,57,934,4021,24.6
1:27:12,57,937,4024,24.6
1:27:17,57,942,4024,24.5
1:27:24,58,942,4024,24.6
1:27:29,58,942,4025,24.6
1:27:47,58,941,4026,24.6
1:27:59,58,942,4027,24.6
1:28:11,58,937,4028,24.6
1:28:23,58,942,4028,24.5
1:28:30,58,941,4029,24.6
1:28:41,58,933,4028,24.6
1:28:48,58,941,4030,24.6
1:28:53,58,933,4031,24.6
1:29:05,58,940,4031,24.5
1:29:12,58,934,4032,24.5
1:29:29,58,937,4033,24.5
1:29:42,58,935,4034,24.5
1:29:47,58,912,4032,24.5
1:29:54,58,931,4034,24.5
1:29:59,59,937,4035,24.5
1:30:11,59,935,4036,24.5
1:30:17,59,934,4035,24.5
1:30:24,59,940,4037,24.5
1:30:41,59,938,4038,24.5
1:30:54,59,883,4039,24.5
1:31:07,59,932,4038,24.5
1:31:12,59,931,4040,24.5
1:31:19,59,920,4037,24.5
1:31:25,59,936,4040,24.5
1:31:31,59,935,4041,24.5
1:31:43,59,931,4042,24.5
1:31:50,59,937,4041,24.5
1:31:55,59,937,4043,24.5
1:32:14,59,936,4044,24.5
1:32:25,59,936,4045,24.5
1:32:32,59,935,4046,24.5
1:32:37,60,930,4046,24.5
1:32:56,60,936,4047,24.5
1:33:14,60,934,4048,24.5
1:33:26,60,937,4049,24.5
1:33:38,60,936,4050,24.5
1:33:43,60,929,4049,24.5
1:33:50,60,936,4050,24.5
1:33:56,60,934,4051,24.5
1:34:08,60,937,4052,24.5
1:34:32,60,932,4053,24.5
1:34:43,60,929,4054,24.5
1:35:02,60,934,4055,24.5
1:35:07,61,935,4055,24.5
1:35:14,61,934,4056,24.5
1:35:19,61,929,4055,24.5
1:35:26,61,935,4056,24.4
1:35:31,61,934,4056,24.5
1:35:37,61,934,4057,24.5
1:35:49,61,929,4058,24.5
1:36:08,61,927,4059,24.5
1:36:26,61,930,4060,24.5
1:36:43,61,933,4061,24.5
1:37:02,61,929,4062,24.5
1:37:20,61,933,4063,24.4
1:37:25,61,927,4063,24.5
1:37:32,61,932,4064,24.4
1:37:44,62,931,4064,24.4
1:37:55,62,927,4065,24.4
1:38:14,62,932,4066,24.4
1:38:38,62,929,4067,24.4
1:38:49,62,925,4068,24.4
1:39:01,62,926,4069,24.4
1:39:25,62,930,4070,24.4
1:39:38,62,930,4071,24.4
1:39:43,62,930,4070,24.4
1:39:50,62,930,4071,24.4
1:39:55,62,930,4072,24.4
1:40:20,63,930,4073,24.4
1:40:37,63,925,4074,24.4
1:40:56,63,931,4075,24.4
1:41:14,63,931,4076,24.4
1:41:31,63,930,4077,24.4
1:41:38,63,925,4076,24.4
1:41:43,63,924,4077,24.4
1:41:50,63,930,4078,24.4
1:42:13,63,930,4079,24.4
1:42:32,63,930,4080,24.4
1:42:38,63,925,4081,24.4
1:43:02,64,930,4081,24.4
1:43:07,64,931,4082,24.4
1:43:14,64,924,4081,24.4
1:43:20,64,924,4083,24.4
1:43:37,64,930,4084,24.4
1:43:49,64,929,4084,24.3
1:43:56,64,929,4084,24.4
1:44:01,64,924,4085,24.4
1:44:19,64,929,4086,24.4
1:44:25,64,929,4086,24.3
1:44:31,64,926,4086,24.4
1:44:38,64,929,4087,24.3
1:44:50,64,922,4086,24.4
1:44:55,64,929,4088,24.3
1:45:08,64,930,4089,24.3
1:45:32,64,926,4090,24.3
1:45:37,65,928,4090,24.3
1:45:49,65,921,4091,24.3
1:46:07,65,928,4092,24.3
1:46:26,65,857,4091,24.3
1:46:32,65,924,4093,24.3
1:46:43,65,928,4094,24.3
1:47:01,65,925,4095,24.3
1:47:20,65,920,4096,24.3
1:47:37,65,927,4097,24.3
1:47:55,65,917,4098,24.3
1:48:14,66,924,4099,24.3
1:48:32,66,923,4100,24.3
1:48:50,66,926,4101,24.3
1:49:02,66,923,4102,24.3
1:49:38,66,924,4104,24.3
1:50:01,66,915,4105,24.3
1:50:25,66,925,4106,24.3
1:50:32,66,916,4107,24.3
1:50:38,66,924,4107,24.2
1:50:43,66,922,4107,24.3
1:50:49,67,919,4107,24.3
1:50:55,67,923,4108,24.2
1:51:02,67,923,4108,24.3
1:51:07,67,918,4108,24.2
1:51:14,67,923,4109,24.2
1:51:26,67,886,4109,24.3
1:51:32,67,918,4110,24.2
1:51:44,67,924,4111,24.3
1:51:49,67,923,4111,24.2
1:51:56,67,914,4111,24.3
1:52:01,67,923,4111,24.2
1:52:08,67,918,4112,24.3
1:52:19,67,922,4112,24.2
1:52:26,67,921,4113,24.2
1:52:38,67,922,4114,24.2
1:52:43,67,917,4113,24.2
1:52:50,67,921,4114,24.2
1:52:56,67,918,4115,24.2
1:53:08,67,914,4114,24.2
1:53:13,67,917,4116,24.2
1:53:32,68,914,4116,24.2
1:53:37,68,916,4117,24.2
1:53:49,68,920,4118,24.2
1:53:55,68,920,4117,24.2
1:54:02,68,918,4119,24.2
1:54:26,68,920,4120,24.2
1:54:38,68,923,4121,24.2
1:54:56,68,919,4122,24.2
1:55:20,68,920,4123,24.2
1:55:38,68,922,4124,24.2
1:55:55,68,919,4125,24.2
1:56:07,69,919,4126,24.2
1:56:25,69,873,4127,24.2
1:56:37,69,919,4128,24.2
1:57:01,69,918,4129,24.2
1:57:08,69,769,4125,24.2
1:57:13,69,919,4129,24.2
1:57:19,69,920,4130,24.2
1:57:31,69,918,4131,24.2
1:57:38,69,916,4129,24.2
1:57:43,69,911,4131,24.2
1:57:50,69,920,4132,24.2
1:58:08,69,912,4133,24.2
1:58:32,69,914,4134,24.2
1:58:43,70,919,4135,24.2
1:59:02,70,912,4136,24.2
1:59:14,70,919,4137,24.2
1:59:19,70,918,4137,24.1
1:59:32,70,912,4138,24.1
1:59:44,70,918,4139,24.1
2:00:01,70,916,4140,24.1
2:00:19,70,916,4141,24.1
2:00:31,70,918,4142,24.1
2:00:50,70,918,4143,24.1
2:01:08,70,915,4144,24.1
2:01:25,71,915,4145,24.1
2:01:37,71,914,4146,24.1
2:01:55,71,916,4147,24.1
2:02:14,71,916,4148,24.1
2:02:26,71,910,4149,24.1
2:02:38,71,909,4150,24.1
2:02:56,71,915,4151,24.1
2:03:20,71,915,4152,24.1
2:03:31,71,911,4153,24.1
2:03:43,71,909,4154,24.1
2:04:02,71,914,4155,24.1
2:04:07,72,914,4155,24.1
2:04:19,72,913,4156,24.1
2:04:32,72,911,4157,24.1
2:04:56,72,914,4158,24.1
2:05:07,72,912,4159,24.1
2:05:19,72,908,4160,24.1
2:05:38,72,673,4161,24.0
2:05:45,72,854,4161,24.1
2:06:03,72,904,4162,24.1
2:06:15,72,907,4163,24.1
2:06:28,72,909,4164,24.1
2:06:40,72,865,4158,24.1
2:06:45,73,904,4165,24.1
2:07:04,73,912,4166,24.1
2:07:15,73,906,4167,24.1
2:07:27,73,910,4167,24.0
2:07:34,73,904,4168,24.1
2:07:51,73,868,4169,24.1
2:08:03,73,910,4170,24.1
2:08:21,73,903,4171,24.1
2:08:28,73,911,4171,24.0
2:08:33,73,901,4171,24.1
2:08:40,73,911,4172,24.0
2:08:51,73,902,4173,24.0
