Time, Capacity %, Current mA, Voltage mV, Temperature °C
0:00,15,49,3740,23.9
0:05,15,835,3754,23.9
0:12,15,821,3760,24.0
0:17,15,1002,3767,24.0
0:23,15,1002,3768,24.1
0:29,15,1003,3770,24.2
0:35,15,1003,3772,24.3
0:41,15,973,3772,24.4
0:47,15,997,3774,24.4
0:53,15,999,3775,24.5
0:59,15,996,3776,24.6
1:11,15,997,3777,24.7
1:17,15,995,3778,24.7
1:23,15,1000,3778,24.8
1:29,15,1001,3779,24.8
1:35,15,994,3780,24.8
1:41,15,995,3780,24.9
1:47,15,999,3781,24.9
1:59,15,994,3782,25.0
2:05,15,996,3783,25.0
2:11,15,999,3782,25.0
2:17,15,995,3783,25.1
2:23,15,995,3784,25.1
2:29,15,998,3785,25.1
2:35,16,687,3771,25.1
2:41,16,896,3780,25.2
2:47,16,897,3781,25.2
2:53,16,912,3781,25.3
2:59,16,994,3786,25.3
3:05,16,989,3786,25.4
3:11,16,998,3787,25.4
3:23,16,994,3788,25.5
3:29,16,995,3789,25.5
3:47,16,993,3790,25.6
3:59,16,997,3791,25.6
4:05,16,992,3792,25.6
4:23,16,996,3793,25.7
4:35,16,996,3794,25.7
4:47,16,987,3795,25.7
4:53,16,994,3795,25.8
4:59,16,994,3796,25.8
5:05,17,908,3793,25.8
5:11,17,993,3796,25.8
5:17,17,995,3797,25.8
5:23,17,993,3797,25.9
5:29,17,992,3798,25.9
5:47,17,991,3799,25.9
5:59,17,990,3800,26.0
6:17,17,990,3801,26.0
6:29,17,990,3802,26.0
6:35,17,991,3802,26.1
6:47,17,990,3803,26.1
6:53,17,995,3804,26.1
7:05,17,990,3804,26.2
7:11,17,993,3805,26.2
7:35,18,987,3806,26.2
7:47,18,986,3807,26.3
8:05,18,986,3808,26.3
8:17,18,988,3809,26.3
8:29,18,987,3809,26.4
8:35,18,983,3810,26.4
8:59,18,988,3811,26.5
9:11,18,987,3812,26.5
9:29,18,984,3813,26.5
9:41,18,987,3813,26.6
9:53,18,986,3814,26.6
10:05,19,986,3814,26.6
10:11,19,986,3815,26.6
10:17,19,987,3815,26.7
10:29,19,986,3816,26.7
10:47,19,985,3817,26.7
11:05,19,985,3817,26.8
11:11,19,985,3818,26.8
11:29,19,989,3819,26.8
11:47,19,985,3820,26.9
12:17,19,982,3821,26.9
12:29,20,983,3821,26.9
12:35,20,987,3822,27.0
12:59,20,983,3823,27.0
13:23,20,982,3823,27.1
13:29,20,983,3824,27.1
13:53,20,982,3825,27.1
14:11,20,983,3825,27.2
14:17,20,981,3826,27.2
14:35,20,979,3827,27.2
14:59,21,981,3828,27.2
15:11,21,706,3815,27.3
15:17,21,798,3822,27.3
15:35,21,985,3828,27.4
15:47,21,984,3829,27.5
16:05,21,982,3830,27.5
16:17,21,979,3830,27.6
16:23,21,985,3831,27.6
16:47,21,978,3832,27.6
17:05,21,982,3833,27.6
17:23,21,980,3834,27.6
17:29,22,978,3834,27.6
17:35,22,984,3834,27.7
17:53,22,981,3835,27.7
18:11,22,985,3836,27.7
18:41,22,985,3837,27.7
18:47,22,984,3837,27.8
18:59,22,980,3838,27.8
19:17,22,983,3839,27.8
19:41,22,981,3839,27.9
19:47,22,983,3840,27.8
19:59,23,978,3840,27.9
20:23,23,979,3841,27.9
20:47,23,977,3842,27.9
21:05,23,983,3842,28.0
21:11,23,982,3843,28.0
21:23,23,979,3842,28.0
21:29,23,980,3843,28.0
21:41,23,978,3844,28.0
21:47,23,977,3843,28.0
21:53,23,980,3844,28.0
22:05,23,978,3844,28.1
22:11,23,974,3844,28.0
22:17,23,981,3845,28.1
22:29,24,978,3845,28.1
22:47,24,977,3846,28.1
23:29,24,977,3847,28.1
23:41,24,978,3847,28.2
23:59,24,981,3848,28.2
24:11,24,977,3847,28.2
24:17,24,977,3848,28.2
24:41,24,975,3849,28.2
24:47,24,978,3848,28.2
24:53,24,980,3849,28.3
24:59,25,979,3849,28.3
25:41,25,977,3850,28.3
26:05,25,977,3849,28.3
26:11,25,978,3851,28.4
26:17,25,976,3851,28.3
26:23,25,977,3851,28.4
26:59,25,977,3852,28.4
27:11,25,977,3851,28.4
27:17,25,979,3852,28.4
27:29,26,977,3852,28.4
27:47,26,977,3853,28.4
27:53,26,978,3853,28.5
28:17,26,975,3852,28.5
28:23,26,977,3854,28.5
28:41,26,977,3853,28.5
28:47,26,974,3854,28.5
28:53,26,887,3843,28.5
28:59,26,971,3853,28.5
29:05,26,980,3854,28.5
29:11,26,979,3855,28.6
29:59,27,976,3855,28.6
30:17,27,977,3856,28.6
30:41,27,979,3856,28.7
30:59,27,975,3857,28.7
31:53,27,973,3858,28.7
32:29,28,975,3858,28.8
32:59,28,974,3859,28.8
33:53,28,974,3860,28.8
33:59,28,976,3860,28.9
34:23,28,977,3861,28.9
34:35,28,970,3860,28.9
34:41,28,970,3861,28.9
34:59,29,974,3861,28.9
35:47,29,970,3862,29.0
36:05,29,972,3861,29.0
36:12,29,896,3863,29.0
36:18,29,978,3862,29.0
36:24,29,978,3863,29.0
37:12,29,973,3864,29.0
37:24,30,974,3864,29.0
37:30,30,629,3852,29.0
37:36,30,740,3854,29.1
37:42,30,822,3857,29.1
37:48,30,783,3852,29.1
37:54,30,799,3856,29.2
38:06,30,842,3857,29.3
38:12,30,878,3861,29.3
38:18,30,890,3859,29.4
38:24,30,868,3858,29.4
38:30,30,971,3863,29.4
38:42,30,970,3864,29.5
39:12,30,971,3865,29.5
39:36,30,969,3864,29.5
39:42,30,968,3865,29.5
39:54,30,972,3865,29.4
40:00,30,974,3866,29.4
40:06,30,972,3866,29.5
40:12,31,974,3866,29.5
40:42,31,972,3867,29.5
