Time, Capacity %, Current mA, Voltage mV, Temperature °C
0:00,28,309,3780,27.2
0:05,28,274,3793,27.3
0:12,28,683,3815,27.3
0:17,28,541,3810,27.4
0:24,28,673,3814,27.5
0:29,28,602,3817,27.6
0:36,28,544,3807,27.7
0:42,28,587,3812,27.8
0:48,28,953,3830,27.9
0:55,28,974,3831,28.0
1:00,29,964,3832,28.1
1:07,29,901,3831,28.2
1:12,29,897,3832,28.2
1:19,29,953,3834,28.3
1:36,29,916,3835,28.4
1:42,29,901,3834,28.4
1:49,29,917,3836,28.4
2:01,29,905,3837,28.4
2:18,29,914,3838,28.4
2:30,29,899,3839,28.4
2:36,29,909,3840,28.4
2:48,29,891,3840,28.5
2:55,29,911,3841,28.5
3:00,29,908,3840,28.5
3:06,29,899,3841,28.5
3:13,29,902,3842,28.5
3:25,29,908,3843,28.5
3:37,30,705,3841,28.5
3:42,30,877,3843,28.5
3:49,30,912,3845,28.6
4:12,30,910,3846,28.6
4:24,30,906,3847,28.6
4:42,30,913,3848,28.6
4:48,30,911,3848,28.7
5:01,30,909,3849,28.7
5:13,30,901,3848,28.7
5:18,30,906,3849,28.7
5:36,30,885,3850,28.7
5:42,30,458,3824,28.7
5:48,30,736,3843,28.7
6:00,30,600,3839,28.8
6:07,30,686,3842,28.8
6:18,30,781,3844,28.9
6:24,31,809,3847,28.9
6:30,31,776,3845,29.0
6:37,31,808,3848,29.0
6:42,31,899,3851,29.0
6:49,31,894,3852,29.1
7:01,31,908,3853,29.1
7:06,31,906,3852,29.1
7:12,31,910,3854,29.1
7:19,31,906,3853,29.1
7:24,31,907,3854,29.1
7:36,31,887,3853,29.1
7:43,31,907,3855,29.1
8:01,31,908,3856,29.1
8:06,31,901,3855,29.1
8:13,31,904,3856,29.1
8:18,31,909,3857,29.1
8:25,31,902,3856,29.1
8:37,31,781,3855,29.1
8:42,31,900,3857,29.1
8:55,31,908,3858,29.1
9:12,32,906,3858,29.1
9:30,32,908,3859,29.1
9:37,32,905,3858,29.1
9:42,32,904,3859,29.2
9:48,32,907,3858,29.2
9:54,32,906,3859,29.2
10:06,32,902,3859,29.1
10:13,32,908,3860,29.2
10:24,32,772,3856,29.2
10:30,32,910,3860,29.2
10:43,32,829,3858,29.2
10:48,32,899,3860,29.2
10:55,32,910,3861,29.2
11:42,32,906,3862,29.2
11:54,33,910,3863,29.3
12:31,33,885,3864,29.3
12:37,33,965,3866,29.3
12:54,33,965,3867,29.3
13:13,33,965,3866,29.3
13:18,33,965,3867,29.2
13:30,33,964,3868,29.2
13:37,33,922,3867,29.2
13:42,33,965,3868,29.2
13:48,33,942,3867,29.2
13:55,33,894,3866,29.2
14:07,33,963,3868,29.2
14:12,33,907,3866,29.2
14:25,33,965,3868,29.2
14:30,34,963,3869,29.2
14:37,34,950,3868,29.2
14:42,34,965,3869,29.2
15:01,34,909,3867,29.2
15:12,34,963,3868,29.2
15:24,34,895,3867,29.2
15:31,34,900,3868,29.2
15:43,34,901,3869,29.2
15:48,34,898,3868,29.2
15:54,34,957,3870,29.2
16:01,34,962,3871,29.2
16:06,34,887,3866,29.2
16:13,34,897,3868,29.3
16:18,34,963,3871,29.2
16:25,34,897,3869,29.2
16:31,34,897,3869,29.3
16:37,34,942,3871,29.3
16:43,34,963,3872,29.3
16:48,34,960,3873,29.3
16:54,34,939,3872,29.3
17:00,34,866,3870,29.3
17:07,35,871,3870,29.3
17:12,35,846,3868,29.3
17:19,35,873,3869,29.3
17:24,35,877,3870,29.3
17:37,35,844,3869,29.3
17:42,35,866,3870,29.3
18:01,35,865,3871,29.3
18:13,35,874,3871,29.4
18:24,35,854,3870,29.4
18:31,35,870,3872,29.4
18:36,35,851,3871,29.4
18:43,35,864,3872,29.4
19:06,35,855,3872,29.5
19:30,35,879,3873,29.5
19:37,35,832,3872,29.5
19:42,35,873,3873,29.5
19:54,36,869,3873,29.5
20:00,36,851,3871,29.5
20:07,36,853,3873,29.5
20:19,36,865,3873,29.6
20:31,36,873,3874,29.6
20:36,36,828,3873,29.6
21:06,36,864,3874,29.6
21:13,36,874,3874,29.7
21:18,36,859,3873,29.7
21:25,36,868,3874,29.7
21:31,36,864,3875,29.7
22:18,36,868,3874,29.7
22:24,36,875,3875,29.7
22:37,36,864,3874,29.7
22:42,37,864,3876,29.7
22:49,37,867,3877,29.7
22:54,37,864,3877,29.8
23:07,37,857,3875,29.8
23:12,37,873,3877,29.8
23:24,37,833,3876,29.8
23:31,37,860,3878,29.8
23:36,37,852,3877,29.8
23:43,37,871,3878,29.8
24:00,37,868,3879,29.8
24:06,37,853,3878,29.8
24:13,37,873,3879,29.8
24:18,37,871,3880,29.8
24:25,37,855,3878,29.9
24:30,37,870,3879,29.9
24:37,37,834,3877,29.9
24:48,37,875,3880,29.9
24:54,37,861,3878,29.9
25:00,37,848,3879,29.9
25:07,37,842,3878,29.9
25:12,37,867,3879,29.9
25:19,37,865,3881,29.9
25:25,37,865,3880,29.9
25:30,38,865,3880,29.9
25:36,38,841,3881,29.9
26:01,38,876,3881,30.0
26:13,38,848,3880,30.0
26:19,38,861,3879,30.0
26:24,38,851,3880,30.0
26:31,38,865,3882,30.0
26:36,38,795,3881,30.0
26:48,38,844,3882,30.0
27:01,38,844,3881,30.0
27:06,38,811,3882,30.0
27:30,38,849,3883,30.1
27:37,38,853,3883,30.0
27:42,38,957,3887,30.1
28:06,38,948,3888,30.1
28:12,38,674,3880,30.1
28:19,39,853,3884,30.1
28:24,39,958,3888,30.1
28:42,39,958,3889,30.1
28:54,39,954,3890,30.1
29:31,39,949,3890,30.0
29:36,39,958,3891,30.0
29:43,39,896,3889,30.0
29:55,39,957,3891,30.0
30:00,39,875,3890,30.0
30:07,39,890,3889,30.0
30:12,39,952,3891,30.0
30:18,39,958,3892,30.0
30:30,39,952,3893,30.0
30:37,39,939,3891,30.0
30:42,39,864,3890,30.0
30:49,39,886,3891,30.0
30:54,39,872,3890,30.0
31:01,40,882,3891,30.0
31:18,40,928,3890,30.0
31:24,40,956,3894,30.0
31:31,40,856,3891,30.0
31:55,40,864,3890,30.0
32:02,40,868,3891,30.0
